Name,Class,IoU,Accuracy
2007_002597,dog,0.4183272651346096,0.7500967139677396
2007_002611,dog,0.0,0.858225387804308
2007_002611,person,0.6382183702218084,0.813601751731434
2007_002618,sheep,0.6252273150335782,0.8569155915154166
2007_002619,aeroplane,0.03332072517438843,0.39858697079812616
2007_002624,diningtable,0.2074881061228285,0.43528528362724855
2007_002624,person,0.3093546064701921,0.6716118773396349
2007_002639,person,0.20583229555832294,0.7880811940959819
2007_002643,car,0.10412206859920488,0.6926118603443896
2007_002643,motorbike,0.0588776569873674,0.6046146879176469
2007_002643,person,0.08682513821002354,0.6378497188994555
2007_002648,sheep,0.8703213995117982,0.9714440892064257
2007_002668,diningtable,0.0,0.8720629712449294
2007_002668,person,0.57330505017541,0.8530783320036407
2007_002668,pottedplant,0.017676506637919576,0.6262627397660491
2007_002669,cow,0.7000932440450962,0.9805922171389703
2007_002669,person,0.0,0.9887711329800656
2007_002719,boat,0.8474471966416844,0.9608397368628911
2007_002719,person,0.02146686588152575,0.7487390406553603
2007_002728,person,0.8182808347492703,0.8948071927568031
2007_002728,train,0.09475879386291575,0.7317848225769842
2007_002760,cat,0.6258193736343772,0.7051300447311453
2007_002789,car,0.004143195096129968,0.4975468861280367
2007_002789,cow,0.44686793456576673,0.9725739231357653
2007_002789,person,0.011010785616176173,0.4207222178259608
2007_002823,motorbike,0.2536562079590331,0.6220759671695252
2007_002823,person,0.09616188017524879,0.5364618241350136
2007_002824,person,0.3644173863290958,0.5693117590399399
2007_002845,sheep,0.06334376562528936,0.4496414620080304
2007_002852,dog,0.725547672185026,0.8606203797161432
2007_002895,person,0.04729520018987457,0.43703643768373923
2007_002896,bird,0.03928170594837262,0.905561500866054
2007_002903,cow,0.6902237417232873,0.800151882335861
2007_002914,diningtable,0.8072473867595819,0.954974312894341
2007_002914,person,0.5029826731318615,0.7043345769929482
2007_002953,bottle,0.3493839140225929,0.5924817375947523
2007_002953,tvmonitor,0.3350503566932438,0.6365695347530418
2007_002954,person,0.20325035735902025,0.6562758681992678
2007_002967,pottedplant,0.3743818286371478,0.8556789239095829
2007_003000,aeroplane,0.9428571428571428,0.9995161748785901
2007_003011,chair,0.08585277252711279,0.5149085203552717
2007_003011,diningtable,0.03128375142049457,0.42200554761704634
2007_003011,sofa,0.00025430857411138714,0.4272393600627609
2007_003011,tvmonitor,0.08631193814876745,0.38147432125745984
2007_003020,person,0.5844394188758777,0.7951018740148287
2007_003020,pottedplant,0.019069384545443376,0.5339190845933797
2007_003022,horse,0.6462774455653444,0.9509687298313106
2007_003022,person,0.01020730295696096,0.28581010111236255
2007_003051,car,0.7412223261615216,0.9491570073761855
2007_003088,bottle,0.0246751971724973,0.5100849867670508
2007_003088,person,0.46552848862132595,0.6857407437848975
2007_003101,bus,0.7680420595790851,0.8202584075173096
2007_003101,car,0.0,0.7069423837784372
2007_003106,cat,0.1898915979892624,0.8526090500158652
2007_003106,person,0.05256623135723795,0.6059516328727237
2007_003110,dog,0.4567779499460018,0.9341978784517817
2007_003118,bird,0.8796344647519583,0.9942003824476651
2007_003118,person,0.09408608921240208,0.09502063204508857
2007_003131,boat,0.19433664807179238,0.9197625546510785
2007_003134,person,0.2608116632788954,0.4440337630843667
2007_003137,bus,0.8431770969316518,0.924530466419745
2007_003143,car,0.6633102655587749,0.7998491092463291
2007_003169,cat,0.9243370080134591,0.9747236088001479
2007_003169,sofa,0.1337631373555292,0.40085043446108337
2007_003178,train,0.25124594573214143,0.5878376171658121
2007_003188,bicycle,0.1295236910831986,0.6589332375029693
2007_003188,person,0.09810947012729762,0.8114192436304277
2007_003189,horse,0.041453989766457276,0.30691132384773534
2007_003189,person,0.001480109406917564,0.47759321818988704
2007_003189,pottedplant,0.08259022946534958,0.5676550768478349
2007_003190,sheep,0.7278284252639864,0.8744478464498796
2007_003191,person,0.9296053519732401,0.9708270134520228
2007_003194,dog,0.7928380100382285,0.9499352665384567
2007_003195,bus,0.28046239423094343,0.7552147541792001
2007_003195,car,0.038584183673469385,0.7026480595690123
2007_003201,cow,0.00010834089462493736,0.4823241530177249
2007_003205,chair,0.4218183445991316,0.7516981518980852
2007_003205,person,0.2885276106866092,0.5793453464229872
2007_003207,bottle,0.007249903293028363,0.49409251039692736
2007_003251,chair,0.17467742299957065,0.5822003603397489
2007_003251,diningtable,0.10871922933204524,0.4406497554837418
2007_003267,bird,0.2893532081392693,0.5588108361385468
2007_003286,train,0.5474495434767457,0.7492745948212138
2007_003330,bird,0.03778033885731696,0.5544316376417762
2007_003349,bird,0.8448947264206983,0.9710314647600851
2007_003367,motorbike,0.052872709262010896,0.47520325668088415
2007_003367,person,0.009090837475677677,0.28081439892053833
2007_003367,pottedplant,0.1259710367315623,0.8957873552046289
2007_003373,dog,0.5429010938924339,0.8765635337015555
2007_003373,person,0.34680405731766223,0.7503269381663769
2007_003431,bottle,0.24043705089083572,0.7851662119271674
2007_003431,person,0.35317983653515,0.5712344785344395
2007_003451,bottle,0.011138270796058766,0.7568530497930454
2007_003451,chair,0.008634993735396702,0.45579596996059185
2007_003451,sofa,0.10809116666248778,0.5591741641262051
2007_003451,tvmonitor,0.03942866081379661,0.3912000892259648
2007_003499,train,0.7756139706247456,0.8750497699522208
2007_003503,bus,0.3325426111403971,0.6626318761141669
2007_003503,car,0.0007862871520679352,0.5162819024418096
2007_003503,person,0.00608440575321726,0.3336441898381643
2007_003506,pottedplant,0.0,0.7007306268816998
2007_003525,cat,0.7448508610849174,0.8839418241744598
2007_003529,diningtable,0.15371004911057215,0.3927728750580585
2007_003529,person,0.2595824897018781,0.7372967951695308
2007_003530,person,0.18816230033482545,0.25728872176323664
2007_003530,sofa,0.26253075258618136,0.7268410506957977
2007_003541,chair,0.05698355905788353,0.5048094379095515
2007_003541,person,0.37037154980932896,0.5442012990381124
2007_003565,bird,0.04519681426370817,0.8426488063087393
2007_003571,boat,0.18770101407757606,0.7191392909663227
2007_003580,person,0.4702524733137222,0.6540469905925105
2007_003587,car,0.0,0.630180253141125
2007_003587,train,0.48938764200609586,0.8400976467593771
2007_003593,sheep,0.9426867700673547,0.9883392004023133
2007_003604,dog,0.9942861930294906,0.9980509162408404
2007_003604,tvmonitor,0.2797798204940481,0.5445488528413183
2007_003611,horse,0.003991130820399113,0.8074912145367276
2007_003611,person,0.0002152736666487272,0.8009664009599726
2007_003621,bicycle,0.10137085137085138,0.9697220162633249
2007_003621,bus,0.03815938206480784,0.37943503786267335
2007_003621,person,0.05112036243418636,0.43483122850092987
2007_003668,diningtable,0.3246834422130817,0.7950570900591093
2007_003682,bird,0.04133476856835307,0.5109758032042756
2007_003711,bus,0.6787471882528917,0.8534421686495948
2007_003711,car,0.006926720210903123,0.19940928885462464
2007_003711,person,0.0067537255605673785,0.3656835371825058
2007_003714,sheep,0.7696307852314093,0.9904349093421572
2007_003715,bus,0.8403737238916344,0.8987744271032901
2007_003742,diningtable,0.9094010313367711,0.9691900933470027
2007_003742,person,0.001606445553852998,0.4550666378891707
2007_003778,cat,0.4408321657099688,0.6301689862957538
2007_003778,pottedplant,0.27212992388685947,0.7251506442148778
2007_003786,bus,0.11150713652124829,0.5980050202854558
2007_003788,cat,0.65658857301602,0.9459855077740961
2007_003788,chair,0.023726832801132434,0.13611040308779085
2007_003815,car,0.774471914871089,0.973631597516666
2007_003815,person,0.013978730402368161,0.888664681815087
2007_003841,cow,0.3207758426467677,0.43111355085143127
2007_003848,train,0.9619437057849581,0.9815842185128983
2007_003861,boat,0.3470569867291179,0.7418998481800116
2007_003872,dog,0.1966638540922957,0.9332995618691428
2007_003876,aeroplane,0.4692251991310644,0.9961382638519369
2007_003889,chair,0.013157894736842105,0.6365470868530944
2007_003889,horse,0.3115855723948033,0.5359954632827862
2007_003889,person,0.02895573052921734,0.43959758729129994
2007_003910,boat,0.3086721469303118,0.8984321448389168
2007_003910,person,0.16656588678543188,0.9025231478962887
2007_003917,car,0.692100147275405,0.8478100085607962
2007_003957,train,0.5032750295409123,0.7865444652014193
2007_003991,cat,0.7553259219354522,0.9207717721686269
2007_004003,motorbike,0.3091710111972953,0.48452325140088853
2007_004009,aeroplane,0.9971825316965184,0.999922383922384
2007_004033,motorbike,0.7209530700847633,0.8746459252379847
2007_004033,person,0.11146256529309344,0.6445437659623868
2007_004052,aeroplane,0.9542465939131024,0.995652649951374
2007_004065,bus,0.5628865377883232,0.7520779213616383
2007_004065,person,0.0,0.6576931350000828
2007_004081,cow,0.1089748389995507,0.7165817116451897
2007_004081,pottedplant,0.0033032501622131775,0.7987637853416859
2007_004112,dog,0.46044356967980415,0.8735031287984514
2007_004112,person,0.4451521424292744,0.588219736190519
2007_004121,person,0.306918471887922,0.8599226643382811
2007_004121,pottedplant,0.09015617030578292,0.7663652238992141
2007_004143,bird,0.9663788169126247,0.9925926738199543
2007_004166,chair,0.03713346707072432,0.26050128172347553
2007_004166,diningtable,0.1433576799719699,0.16647981695284175
2007_004166,dog,0.006541556375542104,0.013289276137652512
2007_004166,sofa,0.0,0.563918992453894
2007_004166,tvmonitor,0.01852914870042318,0.03597348700902779
2007_004189,dog,0.0,0.9230744889563952
2007_004190,tvmonitor,0.21107541107541108,0.6585558712379415
2007_004193,bottle,0.0027635897056283464,0.7783682109327016
2007_004193,chair,0.029929063464133255,0.3258094235325086
2007_004193,tvmonitor,0.06401616223221773,0.3267252347108888
2007_004241,boat,0.4153393315658727,0.6898501132317846
2007_004275,motorbike,0.4075187274576898,0.6415462775421595
2007_004275,person,0.00871811430416532,0.5705717131251189
2007_004275,pottedplant,0.009907692307692308,0.36985665208195784
2007_004281,person,0.00011889428316655107,0.7253049958898368
2007_004281,train,0.705339072890231,0.9001311985889346
2007_004289,person,0.3601002253977285,0.6223565344853192
2007_004289,tvmonitor,0.029765407398689735,0.36118375596494967
2007_004291,bottle,0.15497827296730882,0.6094902492941409
2007_004291,person,0.3835558560081122,0.5210006785002955
2007_004328,person,0.1178262966372923,0.7374817346832272
2007_004380,motorbike,0.650916940334305,0.8756775935818336
2007_004380,person,0.19793328587908987,0.570584718088217
2007_004392,chair,0.18195393984646616,0.584564704767096
2007_004392,person,0.3380652233488627,0.7137846452820799
2007_004392,pottedplant,0.02441746895493233,0.2543280681589269
2007_004405,chair,0.2947478320490545,0.4027054670229965
2007_004405,diningtable,0.20236133525864267,0.38034247253291104
2007_004423,sheep,0.3750257944696657,0.59320241100061
2007_004459,aeroplane,0.59371379793915,0.8513880448054953
2007_004459,person,0.001813364605728929,0.48745211956309625
2007_004468,bottle,0.780538241975884,0.8171027719792223
2007_004476,bottle,0.21792717086834734,0.9656913945858268
2007_004476,person,0.5364820565333901,0.571707688715762
2007_004481,car,0.5341904725677407,0.8140397766675272
2007_004481,person,0.24789570280362003,0.8195319736981974
2007_004483,train,0.5093268366130618,0.744056416997093
2007_004500,cow,0.7301150575287644,0.9601064813103117
2007_004510,chair,0.11153255850117982,0.2625911190172895
2007_004510,tvmonitor,0.12681880241856835,0.6231670978277338
2007_004537,cow,0.23577796693696518,0.490227837811992
2007_004537,horse,0.1380614657210402,0.45520942909056133
2007_004537,person,0.0022808432208270934,0.4823324089126901
2007_004538,horse,0.3808721880105567,0.8514085781504495
2007_004538,person,0.08477214377406932,0.655926886650178
2007_004558,pottedplant,0.24967839576239123,0.8763314126069496
2007_004627,train,0.04841962996713322,0.49664749401531644
2007_004644,dog,0.0,0.8681706671211946
2007_004649,train,0.2755657672298654,0.5158092527045839
2007_004663,train,0.23576545888742076,0.6478421646501548
2007_004705,bus,0.017715205551431645,0.25585406846701125
2007_004705,car,0.04018386993462821,0.35617251968205427
2007_004707,person,0.0,0.8707862111003473
2007_004707,pottedplant,0.03764018569714673,0.4979536524039142
2007_004712,bottle,0.09476202158979391,0.9140374277044225
2007_004712,chair,0.03228651078113444,0.6037183078903379
2007_004712,diningtable,0.0781299179236375,0.7782294936834196
2007_004712,person,0.26687444345503114,0.5684281645514325
2007_004712,pottedplant,0.07564645582345864,0.3466518338177307
2007_004722,horse,0.036274995868451496,0.6086044599560381
2007_004722,person,0.2730178055090549,0.9198449586388576
2007_004768,sheep,0.8706990875961912,0.921145945349767
2007_004769,bicycle,0.20657899871229563,0.6431763673588768
2007_004769,person,0.1320996702088677,0.3626732962854636
2007_004810,car,0.1450438400951107,0.5795110816250801
2007_004810,person,0.022545122303080818,0.3143054727822694
2007_004830,car,0.479686564184468,0.8715816703621582
2007_004830,person,0.0020537617636354182,0.5271372259177137
2007_004841,aeroplane,0.010696281142690145,0.6359799340814143
2007_004856,cat,0.9265713812703493,0.9625847088265894
2007_004866,cat,0.5688252295335043,0.7864513569913366
2007_004902,horse,0.7094657623045424,0.8970295698171569
2007_004902,person,0.3954714892647274,0.5837923556671281
2007_004948,pottedplant,0.23960032943297127,0.7270983213429256
2007_004951,train,0.3885720386863717,0.6221614964205989
2007_004969,sheep,0.8929997897834769,0.9972635144216553
