Name,Class,IoU,Accuracy
2007_000032,aeroplane,0.05402562510296932,0.4476747197454586
2007_000032,person,0.013589328013963346,0.5901883162529136
2007_000033,aeroplane,0.5363416630188608,0.860633277080175
2007_000039,tvmonitor,0.3340167435503161,0.6832096223654982
2007_000042,train,0.6464594419323603,0.7473270520113775
2007_000061,boat,0.15617486162436056,0.6758494145068406
2007_000063,chair,0.34044114563676775,0.4721566565614757
2007_000063,dog,0.5410917959876617,0.8926537872092893
2007_000068,bird,0.28320759515130967,0.8613361319733692
2007_000121,tvmonitor,0.3725606078880714,0.4214521250271085
2007_000123,train,0.33012680367293396,0.6063225460768393
2007_000129,bicycle,0.38636971876054504,0.647757405737568
2007_000129,person,0.46600867172347965,0.6487459506395484
2007_000170,bottle,0.009790725546233982,0.40393462637698047
2007_000170,person,0.4250237861678824,0.5673742334692972
2007_000175,sheep,0.7614639930623153,0.9118843081107232
2007_000187,tvmonitor,0.3497187134113257,0.6296320392086702
2007_000241,boat,0.07047154391005003,0.5894385648262094
2007_000243,aeroplane,0.10874089490114464,0.8962145263310957
2007_000250,bottle,0.05603265418439066,0.549880540383911
2007_000250,diningtable,0.33606734519558307,0.6472797651265397
2007_000256,aeroplane,0.3596208056742748,0.8276113191843529
2007_000323,person,0.39890308545515824,0.4600560365944283
2007_000332,horse,0.22811547947192803,0.6611924426416368
2007_000333,train,0.31635767645696505,0.6451412049737687
2007_000346,bottle,0.3199796546128321,0.8443766975223103
2007_000346,person,0.18437056658432294,0.5442990965024112
2007_000363,bird,0.3225429787845582,0.7599337959131708
2007_000364,motorbike,0.5362810298281425,0.7561109347493579
2007_000364,person,0.05406178489702517,0.4846382499783556
2007_000392,horse,0.40071540353230495,0.9088181669750734
2007_000392,person,0.051040753863933655,0.49165941003592034
2007_000452,chair,0.01876986729905646,0.2556538570897399
2007_000452,sofa,0.14481417879013705,0.2784059841210822
2007_000464,cow,0.6573098738279893,0.9677959740888398
2007_000480,aeroplane,0.41462765957446807,0.8234053527422774
2007_000480,person,0.21495127014120954,0.5166657115020918
2007_000491,cow,0.3114070114249393,0.4798175359972421
2007_000504,cow,0.4553099412328801,0.8892743249592626
2007_000504,person,0.045578238331246704,0.5389329307914547
2007_000515,bicycle,0.0035053073315230807,0.44759485910713115
2007_000515,car,0.010592121427206464,0.6032338580780767
2007_000515,person,0.015626673648881855,0.547270816456112
2007_000528,cat,0.47883493972263347,0.9058738144869962
2007_000529,boat,0.12463974576735522,0.4640225982635301
