Name,Class,IoU,Accuracy
2007_000032,aeroplane,0.10998307952622674,0.9026971031114729
2007_000032,person,0.05414796583176488,0.9516593288689925
2007_000033,aeroplane,0.16225896197755107,0.8501358656788993
2007_000039,tvmonitor,0.3208664692376801,0.8894186487511513
2007_000042,train,0.12262798170418983,0.46779129418935395
2007_000061,boat,0.15397014925373134,0.9121543296738719
2007_000063,chair,0.0047719220549158545,0.49722573355855604
2007_000063,dog,0.37739987056877833,0.9031411855514414
2007_000068,bird,0.2527202901642842,0.9234200255813191
2007_000121,tvmonitor,0.04647829862019186,0.49314085846312966
2007_000123,train,0.09550864343798804,0.6326865353387898
2007_000129,bicycle,0.3074014503795254,0.8360551714925024
2007_000129,person,0.06919562880687925,0.5835487426109608
2007_000170,bottle,0.0,0.9097311246150004
2007_000170,person,0.06912593984962406,0.5602763672687922
2007_000175,sheep,0.1873007851978543,0.7266243020960003
2007_000187,tvmonitor,0.12123531437755922,0.751009764216667
2007_000241,boat,0.09642124458627764,0.8482347471764159
2007_000243,aeroplane,0.3358581788879936,0.9750321110922618
2007_000250,bottle,0.017811034410075356,0.8980957535796881
2007_000250,diningtable,0.17628707350470785,0.6809799515600824
2007_000256,aeroplane,0.26826517894237045,0.9245489706494333
2007_000323,person,0.007812445112655177,0.22261610529154993
2007_000332,horse,0.17044347494599518,0.8752857570412446
2007_000333,train,0.08919822528754967,0.7329712534908237
2007_000346,bottle,0.2801172707889126,0.9401141843578515
2007_000346,person,0.009029919018737505,0.6757773959314893
2007_000363,bird,0.16651624548736463,0.7883633585842511
2007_000364,motorbike,0.18422419229199896,0.7461256529393091
2007_000364,person,0.13588136750015511,0.8392311910190182
2007_000392,horse,0.06830778089685453,0.9119407858931098
2007_000392,person,0.020768536169358885,0.9336018286709481
2007_000452,chair,0.0,0.8904387480588789
2007_000452,sofa,0.055235683398236854,0.7837700400253713
2007_000464,cow,0.4466964570699011,0.9622863172322269
2007_000480,aeroplane,0.0783987722215117,0.7935125222075764
2007_000480,person,0.04943333393013804,0.6957304143503926
2007_000491,cow,0.05245150511709801,0.41692778389958324
2007_000504,cow,0.23275006764679354,0.9149613619777869
2007_000504,person,0.0,0.9335106117103698
2007_000515,bicycle,0.011512935121224435,0.9201059707047927
2007_000515,car,0.0,0.9737098504586955
2007_000515,person,0.0018678657903839501,0.9210255512009283
2007_000528,cat,0.11722104167570147,0.8889192050378164
2007_000529,boat,0.17178460169114373,0.9001060132315248
2007_000529,car,0.0,0.9973697983064722
2007_000549,cat,0.22817612984712765,0.42228114404937844
2007_000559,bottle,0.0,0.9519203003176436
2007_000559,tvmonitor,0.16720659942555607,0.7230558208756303
2007_000572,bicycle,0.16085790884718498,0.9403351015230095
2007_000584,bicycle,0.1790015286529212,0.8713401772724352
2007_000584,sofa,0.3083994459136129,0.871644006099948
2007_000629,person,0.0,0.9544734005453047
2007_000629,train,0.08968650613357565,0.7277643414223213
2007_000636,train,0.1720615681001786,0.7444674986838438
2007_000645,bird,0.05692318421144391,0.6995584437224027
2007_000648,aeroplane,0.09312422470317207,0.935442566906983
2007_000648,bus,0.07819157155787103,0.7366170265104925
2007_000648,car,0.0,0.9767946461798526
2007_000648,person,0.0,0.9895862899817712
2007_000661,chair,0.0,0.9175349526590567
2007_000661,pottedplant,0.0637980350702649,0.9583665162375011
2007_000661,sofa,0.3122753924721014,0.9396734802229891
2007_000663,bus,0.08397419186652763,0.30392817170646674
2007_000663,car,0.0015280506439641999,0.8867406871824332
2007_000676,sheep,0.20696810087329276,0.809785283790731
2007_000713,boat,0.13935638728404365,0.8115861445304624
2007_000720,dog,0.35626441199077635,0.9693886875209405
2007_000727,bus,0.0019575520296723674,0.839025768284847
2007_000727,car,0.10685649671052631,0.9037455963485698
2007_000727,person,0.0,0.9499423924844349
2007_000733,motorbike,0.07189030362389814,0.7953181953181954
2007_000733,person,0.17168376913374014,0.8687960687960687
2007_000738,aeroplane,0.059067859236042096,0.7703569185225725
2007_000762,bottle,0.23921493659593449,0.9293420686634827
2007_000762,diningtable,0.05325645867652377,0.7210908509845001
2007_000762,person,0.042540269342487454,0.7854103415419397
2007_000768,bus,0.09592676384394361,0.4785950231226602
2007_000783,horse,0.04570280296784831,0.8157407775876477
2007_000783,person,0.16546824173942817,0.9515052329977317
2007_000793,bicycle,0.26187782805429866,0.9767296718972895
2007_000793,bus,0.14926383482822814,0.9402401331431288
2007_000793,person,0.0749727965179543,0.8989419876367095
2007_000799,horse,0.15559082892416226,0.774446574864912
2007_000799,person,0.04443853113358169,0.7969934375721373
2007_000804,chair,0.17425693629116976,0.9171348488794633
2007_000804,sofa,0.3338083363021019,0.9304237824161923
2007_000822,motorbike,0.3806394540629344,0.918421359255622
2007_000830,chair,0.009540208488458674,0.8796897699843416
2007_000830,diningtable,0.5160790391321194,0.9717582150468341
2007_000836,horse,0.19199839163650986,0.9180799021606196
2007_000836,person,0.35211576408682305,0.9598450876477782
2007_000837,boat,0.15280816921954776,0.965730386805535
2007_000847,diningtable,0.005731198708462263,0.7973500636160225
2007_000847,person,0.0980287962752094,0.8045178344228491
2007_000862,boat,0.08592321755027423,0.9785924538399786
2007_000862,person,0.02685838307107976,0.9808027829810008
2007_000876,cat,0.02727228295400857,0.6289139703414586
2007_000904,cow,0.7152317880794702,0.9930078164425654
2007_000904,horse,0.004162004922801521,0.8752284935685368
2007_000904,person,0.05202028463929331,0.935012504065223
2007_000925,sheep,0.5899269727063182,0.8860583714415687
2007_000999,bottle,0.0,0.9622112092964284
2007_000999,person,0.04993324432576769,0.5292690859577845
2007_001027,bicycle,0.0,0.9803702208638487
2007_001027,chair,0.00227303115389758,0.9569690329277435
2007_001027,sofa,0.35223636228324773,0.9498068162159045
2007_001027,tvmonitor,0.11941603875134553,0.9245199238798224
2007_001073,cow,0.16532405712193335,0.9223352242721589
2007_001149,pottedplant,0.0,0.9091827033793718
2007_001149,sofa,0.2169018550816553,0.8541785994768263
2007_001149,tvmonitor,0.6702814951545916,0.9915619039745853
2007_001154,pottedplant,0.12964669738863288,0.984679115899
2007_001154,sofa,0.30884838685970456,0.8982807945444025
2007_001175,person,0.0,0.8862463973588397
2007_001175,tvmonitor,0.23520021285087137,0.9617337939389099
2007_001185,bottle,0.08063115228720324,0.9647720528280537
2007_001185,cat,0.16879553410918724,0.9512710571712253
2007_001185,diningtable,0.12115390213372923,0.8325355136091589
2007_001185,person,0.21903235208394053,0.8513725642462129
2007_001225,dog,0.16991509069857197,0.906264981477446
2007_001239,dog,0.032010050251256285,0.7841729036884327
2007_001284,person,0.19965044366765258,0.5620961262066703
2007_001288,aeroplane,0.3041290770298404,0.9002635766858962
2007_001289,bird,0.1839100805381007,0.9391461587703842
2007_001299,cow,0.20169349003656845,0.7962527637614106
2007_001311,bicycle,0.15297489082969432,0.9117352198798393
2007_001311,person,0.17103937628662783,0.8654342493512034
2007_001321,car,0.11841511887657183,0.4832959400067615
2007_001340,chair,0.0,0.8875420379785536
2007_001340,dog,0.0,0.9269756434500017
2007_001340,person,0.13400442406950278,0.8470610215936498
2007_001377,aeroplane,0.07516750418760469,0.9756331680191537
2007_001397,dog,0.7813192432248167,0.9921841685246781
2007_001408,bottle,0.35768105664391453,0.9535545570504644
2007_001408,person,0.041589239890275194,0.5834524488657851
2007_001408,pottedplant,0.0,0.9302420983135804
2007_001416,sheep,0.03938700116587771,0.33336907570233754
2007_001420,horse,0.2191992720655141,0.9458307819532734
2007_001420,person,0.15394488486221217,0.9292599630076194
2007_001420,pottedplant,0.07768571630904327,0.9177834872578293
2007_001423,person,0.08326150113335248,0.8209330315105482
2007_001430,diningtable,0.3875321907468253,0.922549999438524
2007_001430,person,0.036194885061383804,0.7615299098269531
2007_001430,pottedplant,0.0,0.9374459579342175
2007_001430,tvmonitor,0.3283330524186752,0.9776251810760126
2007_001439,chair,0.0,0.9182550065958406
2007_001439,diningtable,0.22769071757535225,0.7241635768456139
2007_001457,chair,0.07837503491759448,0.8733639299677035
2007_001457,sofa,0.1693927781412593,0.8538160802311746
2007_001458,sofa,0.09937532393136747,0.7975000306669447
2007_001487,boat,0.0,0.9234843899800221
2007_001526,person,0.06270094779284704,0.3344092099000476
2007_001568,aeroplane,0.10156145138919959,0.7399659434505889
2007_001585,bottle,0.0,0.9247729782647486
2007_001585,person,0.17098739198186713,0.9435568265664861
2007_001585,sofa,0.011447906386578317,0.8309260750678774
2007_001586,horse,0.09742570979223575,0.8799733616595026
2007_001586,person,0.21231073074391046,0.9473177282559042
2007_001587,bicycle,0.5456187895212286,0.9945688850018086
2007_001594,dog,0.0,0.9494424070054637
2007_001594,person,0.17030450013473458,0.9615921961928997
2007_001594,sheep,0.15224212977021967,0.9477646383753711
2007_001595,bus,0.11798787932603726,0.7828045393916865
2007_001602,bottle,0.05515802027429934,0.7588858779943931
2007_001609,chair,0.034573751952178364,0.9001598378230868
2007_001609,diningtable,0.05469068814896543,0.303346569612992
2007_001630,bicycle,0.20393361212754835,0.9273809949572619
2007_001630,person,0.12055201435732409,0.7458781874754122
2007_001677,chair,0.04232021308079313,0.8685834957764782
2007_001677,diningtable,0.029450638831463722,0.8338554720133667
2007_001678,chair,0.0,0.9409424570753413
2007_001678,person,0.20120624261642728,0.9192601623972447
2007_001678,tvmonitor,0.09944210629343252,0.8843485256039619
2007_001698,boat,0.39536705842275593,0.9023132426675766
2007_001704,tvmonitor,0.08358702032681255,0.634726303188595
2007_001709,motorbike,0.0949367088607595,0.621075852706601
2007_001709,person,0.05628265053615617,0.7759858502264747
2007_001717,chair,0.12235422069773279,0.8889905926921409
2007_001717,person,0.1240246630654226,0.8301181998074094
2007_001717,tvmonitor,0.0,0.9037523412450662
2007_001724,horse,0.03807707483887939,0.6434656494131699
2007_001733,sheep,0.2641537768433699,0.9598006440100909
2007_001761,aeroplane,0.09474477632870565,0.6810624868763973
2007_001763,cat,0.01104417670682731,0.778970811805427
2007_001763,dog,0.06741140215716487,0.6876251704000403
2007_001763,sofa,0.016419915183893994,0.6343874293856623
2007_001763,tvmonitor,0.0,0.9682593109947997
2007_001764,cow,0.40778443113772456,0.972971495722992
2007_001774,cat,0.16126422622221406,0.7235741813510435
2007_001825,cat,0.056956268645856074,0.7063997281531404
2007_001825,dog,0.005178671133445003,0.5963697117290593
2007_001834,diningtable,0.2612566844919786,0.8261331957283728
2007_001857,car,0.03476863442929366,0.22191272051996286
2007_001857,person,0.04936519405450041,0.7951784453377367
2007_001872,sheep,0.12937721213946834,0.8082901268005793
2007_001884,aeroplane,0.16120587738557676,0.8909725537975205
2007_001884,bus,0.10804446119065561,0.9480327751892037
2007_001901,chair,0.0,0.9390935101228534
2007_001901,diningtable,0.0,0.9448097314888186
2007_001901,sofa,0.17500810723165064,0.8615041223331862
2007_001917,cow,0.2466988727858293,0.9761258318703303
2007_001955,horse,0.0,0.9117628670034512
2007_001960,horse,0.1996648460774578,0.9194238760271191
2007_002024,bus,0.1897391522798007,0.6773752563226247
2007_002024,person,0.042455732549394956,0.922166836159134
2007_002046,horse,0.04567770946131963,0.6171785125944469
2007_002055,dog,0.0,0.9362730850064839
2007_002055,person,0.13518820036394982,0.8990575951348209
2007_002055,sofa,0.14610766847405113,0.8521162187541922
2007_002088,cow,0.15268930051949414,0.4953873846846171
2007_002094,bird,0.1424572152968519,0.8989053003885623
2007_002099,aeroplane,0.1578780369877916,0.6934285289959902
2007_002105,motorbike,0.2497182922248654,0.9345850503506808
2007_002105,person,0.024413859879659727,0.9230084872963458
2007_002107,aeroplane,0.0,0.9782204259686939
2007_002119,person,0.07745711043367971,0.7612919941272994
2007_002119,tvmonitor,0.07658112750050515,0.8947519935515444
2007_002120,bird,0.0,0.9438184809262191
2007_002120,person,0.07908545727136432,0.6796908464475278
2007_002132,tvmonitor,0.2493976940285665,0.906071666989685
2007_002142,person,0.22160269709543567,0.7733975891486524
2007_002198,aeroplane,0.28520657485561973,0.9573212379228254
2007_002212,bird,0.2924165562699926,0.865281691007296
2007_002216,bus,0.1462056914628058,0.5847487464639965
2007_002227,bicycle,0.16798778270671225,0.8213669542136696
2007_002227,tvmonitor,0.0,0.9392716343338928
2007_002234,boat,0.4112369235591427,0.9173368686257467
2007_002260,motorbike,0.12902340892465253,0.7615620501908755
2007_002266,aeroplane,0.19706103993971363,0.8564733483378141
2007_002268,cat,0.4863705972434916,0.9907378257915928
2007_002268,dog,0.1168645723733654,0.9350985038026278
2007_002268,sofa,0.03261369638931961,0.6864392269923064
2007_002273,horse,0.056124862052656474,0.903290419500218
2007_002273,person,0.08836206896551724,0.9111732114300483
2007_002281,car,0.19034287233100028,0.6022718370544458
2007_002281,person,0.0005008765339343851,0.930521826174
2007_002284,pottedplant,0.4060693225945635,0.8840449488681353
2007_002293,person,0.17824891202410933,0.5127064366365278
2007_002361,person,0.00027892446725426756,0.9007240315316563
2007_002361,pottedplant,0.04654594767070836,0.867574799049397
2007_002368,chair,0.0,0.9494921385835536
2007_002368,diningtable,0.08670971404243241,0.9185967087038466
2007_002368,sofa,0.09517794784159299,0.9229796222978357
2007_002370,car,0.0,0.9500620530701496
2007_002370,person,0.0,0.968624248513144
2007_002376,aeroplane,0.2801207036137484,0.8780188190984541
2007_002378,person,0.318848944591029,0.89152030465185
2007_002378,pottedplant,0.0,0.8533140737336266
2007_002387,cow,0.0,0.9623360342123402
2007_002387,person,0.013934970139349702,0.9677414102821541
2007_002400,bird,0.09992203521974204,0.3738223537596246
2007_002403,bird,0.0,0.9279656397845946
2007_002403,boat,0.14183560122188282,0.9326258530097892
2007_002403,person,0.08946078431372549,0.979751237272985
2007_002412,bird,0.1303557517527915,0.9820260297866631
2007_002426,person,0.030593011454255473,0.7761513840714601
2007_002426,sofa,0.0,0.9108824041461879
2007_002427,pottedplant,0.0,0.9177023382545111
2007_002427,sofa,0.09475435677379805,0.7125976589651625
2007_002445,cat,0.08959423344751007,0.44373979439295325
2007_002462,train,0.21287705720546413,0.9076917188815624
2007_002470,cat,0.06993985549171836,0.6582789118000386
2007_002488,motorbike,0.1399089253187614,0.7148008335094977
2007_002488,person,0.09305993690851735,0.934013831425724
2007_002539,bus,0.03790738018619311,0.11208545431213067
2007_002539,person,0.07538571707571122,0.9132074088106427
2007_002545,bottle,0.0,0.9568082859417973
2007_002545,person,0.11560035306511773,0.8245844887079194
2007_002545,sofa,0.012707892552023354,0.58361900028802
2007_002565,person,0.023703703703703703,0.9395655413538144
2007_002565,train,0.07741980377148423,0.620037828853098
2007_002597,cat,0.0,0.8451791591211083
2007_002597,dog,0.11987592044993332,0.829789023385157
2007_002611,dog,0.23840946096494986,0.8906767046782547
2007_002611,person,0.00021844872280313402,0.5777453838678328
2007_002618,sheep,0.21413469357581133,0.709424885195714
2007_002619,aeroplane,0.13157803688198458,0.7252747252747253
2007_002624,diningtable,0.11871292047812491,0.8335063328879515
2007_002624,person,0.14835164835164835,0.8673516712861229
2007_002639,person,0.2600686856072432,0.9343690288277811
2007_002643,car,0.0,0.9433656957928802
2007_002643,motorbike,0.4200027897893709,0.9770370124921303
2007_002643,person,0.37710397517010863,0.9711830522327888
2007_002648,sheep,0.11592235253336415,0.8286365392475797
2007_002668,diningtable,0.12461491065927295,0.872282089602553
2007_002668,person,0.1727462728159398,0.8332116009124313
2007_002668,pottedplant,0.0,0.9533334082455923
2007_002669,cow,0.5041135521200615,0.9699119024893307
2007_002669,person,0.0700375811411001,0.9850684044805758
2007_002719,boat,0.31088853849741277,0.8249325795786647
2007_002719,person,0.08348274316450023,0.9538550940500773
2007_002728,person,0.0475627465847609,0.5327230082469547
2007_002728,train,0.0,0.9593011525560515
2007_002760,cat,0.06190420247046187,0.3025746922784186
2007_002789,car,0.02398604448320977,0.9704835008308934
2007_002789,cow,0.4331245394252026,0.9797090554192714
2007_002789,person,0.04048653344917463,0.9271715333280578
2007_002823,motorbike,0.25765981053170606,0.9044312350982827
2007_002823,person,0.17430315175806158,0.9004043378418468
2007_002824,person,0.07878782459403391,0.37590641716089246
2007_002845,sheep,0.20490605427974948,0.9585586663910077
2007_002852,dog,0.12585505432109806,0.6692511122513999
2007_002895,person,0.4019625995186077,0.9825767996331958
2007_002896,bird,0.19673781715666533,0.9119824362043667
2007_002903,cow,0.05571143342158268,0.40051707001105613
2007_002914,diningtable,0.036413837908072115,0.8068485925810169
2007_002914,person,0.025465035312841937,0.6810436322674324
2007_002953,bottle,0.1584204456679439,0.740570635657848
2007_002953,tvmonitor,0.01793372319688109,0.7689017327782939
2007_002954,person,0.13768140570302145,0.8590436613536742
2007_002967,pottedplant,0.19811477682284448,0.9040777883901093
2007_003000,aeroplane,0.23628691983122363,0.9726336415702544
2007_003011,chair,0.00964917886126909,0.9131545767840632
2007_003011,diningtable,0.0094410617773825,0.9188646997842593
2007_003011,sofa,0.028357933092176484,0.7937911518309938
2007_003011,tvmonitor,0.16690728767811186,0.925628309657897
2007_003020,person,0.13913874920320135,0.7161655671667931
2007_003020,pottedplant,0.0,0.958882596765719
2007_003022,horse,0.21391752577319587,0.9112261297629743
2007_003022,person,0.13643926788685523,0.9507409422811658
2007_003051,car,0.23096601291265684,0.8839721126277355
2007_003088,bottle,0.18711951297661006,0.9721971079293585
2007_003088,person,0.09961642810365796,0.7363218428594129
2007_003101,bus,0.12609328198545144,0.36871909000989117
2007_003101,car,0.0,0.9127287339268051
2007_003106,cat,0.3984835720303286,0.9689041803283788
2007_003106,person,0.03227081444281695,0.7410361540232316
2007_003110,dog,0.2816531479335651,0.9471091772601883
2007_003118,bird,0.3404255319148936,0.970360305958132
2007_003118,person,0.013179957809710978,0.6557216183574879
2007_003131,boat,0.5614168729765759,0.9860926592429768
2007_003134,person,0.12460985107458161,0.6550003221668356
2007_003137,bus,0.12296908605633437,0.630212942628951
2007_003143,car,0.3100133090501541,0.7195638403120307
2007_003169,cat,0.12976211768914325,0.712153817711222
2007_003169,sofa,0.0,0.8775374376039934
2007_003178,train,0.0014569356915362201,0.8395821766441316
2007_003188,bicycle,0.06630409627401064,0.9017048465394478
2007_003188,person,0.32793720873191073,0.866487187764574
2007_003189,horse,0.06604575060570782,0.8655864798529159
2007_003189,person,0.04120657150552114,0.9677574198690372
2007_003189,pottedplant,0.0,0.9264307644933115
2007_003190,sheep,0.10248218676526015,0.6974077525383936
2007_003191,person,0.05685842389239304,0.6142551657259367
2007_003194,dog,0.12508563598995204,0.8073708158930075
2007_003195,bus,0.04483753740914921,0.8898306129493565
2007_003195,car,0.0693579667245075,0.8875992405937176
2007_003201,cow,0.045292464307188904,0.521300762844963
2007_003205,chair,0.00017851298681979114,0.7846551149616794
2007_003205,person,0.09468207393066731,0.8082177735626586
2007_003207,bottle,0.0,0.7339213267369545
2007_003251,chair,0.18092742991878438,0.9105899848428518
2007_003251,diningtable,0.11750703939156434,0.826116052277862
2007_003267,bird,0.10995091756025885,0.47342137387637334
2007_003286,train,0.13739369807796292,0.7095952073610697
2007_003330,bird,0.035285698557745236,0.8924985124615847
2007_003349,bird,0.3786866041896362,0.8888532774507689
2007_003367,motorbike,0.6043419723998653,0.9865581868703617
2007_003367,person,0.0,0.942567837989274
2007_003367,pottedplant,0.0410958904109589,0.9183542783959017
2007_003373,dog,0.16809898529716297,0.876386602458575
2007_003373,person,0.13466981132075473,0.8024293428927489
2007_003431,bottle,0.4756669485661567,0.962024611615346
2007_003431,person,0.07862463243957665,0.4992538560053455
2007_003451,bottle,0.0,0.9466317198304707
2007_003451,chair,0.0020549955964380075,0.9368106674597864
2007_003451,sofa,0.271738439030596,0.9290591617716311
2007_003451,tvmonitor,0.07457908465733934,0.9516382878528763
2007_003499,train,0.13185185185185186,0.6014090426473191
2007_003503,bus,0.06212908985872591,0.7734173280297407
2007_003503,car,0.055667789001122334,0.9466214973133117
2007_003503,person,0.002409286705117909,0.9133154432242798
2007_003506,pottedplant,0.0,0.7982689959793149
2007_003525,cat,0.04629244629244629,0.6504879026113654
2007_003529,diningtable,0.3037807623631706,0.8333859730608454
2007_003529,person,0.0062409405701401195,0.8471528100325127
2007_003530,person,0.0998162890385793,0.8224686410671643
2007_003530,sofa,0.24654011595287076,0.9115362446134
2007_003541,chair,0.11248966087675766,0.94434422781002
2007_003541,person,0.07278969294861903,0.5844057793940511
2007_003565,bird,0.05504587155963303,0.9694015339742897
2007_003571,boat,0.19522202972554026,0.9463667189266052
2007_003580,person,0.0455870323159642,0.3743628989853239
2007_003587,car,0.0,0.9452241016266747
2007_003587,train,0.11600007281862701,0.7190978087326746
2007_003593,sheep,0.29322780366375184,0.8607870253960271
2007_003604,dog,0.14817302525523912,0.7100494987253793
2007_003604,tvmonitor,0.16592270249657926,0.7874641334293586
2007_003611,horse,0.0,0.9711258249764293
2007_003611,person,0.0,0.9243968029484871
2007_003621,bicycle,0.27017543859649124,0.9823023908789246
2007_003621,bus,0.18208092485549132,0.975921041436229
2007_003621,person,0.48075097563548147,0.9700805873272478
2007_003668,diningtable,0.18187177298044477,0.7537295167231652
2007_003682,bird,0.3165031222123104,0.9766268470952864
2007_003711,bus,0.05911251289952181,0.6627945742087388
2007_003711,car,0.031406436233611446,0.9153366115891901
2007_003711,person,0.0,0.9307242722897089
2007_003714,sheep,0.6409578375201997,0.9868075160452776
2007_003715,bus,0.16858346199493757,0.5472872118359574
2007_003742,diningtable,0.3545516769336071,0.7837506070253062
2007_003742,person,0.029142590532247065,0.6350968542599688
2007_003778,cat,0.13240291085152617,0.7459354888303347
2007_003778,pottedplant,0.0,0.8685519791938026
2007_003786,bus,0.11996756067890865,0.8891450920872128
2007_003788,cat,0.5964518617207769,0.9580890652878419
2007_003788,chair,0.09444886589733387,0.3371008265666533
2007_003815,car,0.23915584815111057,0.9234573556082374
2007_003815,person,0.0,0.8954053368161082
2007_003841,cow,0.005447704346621731,0.2609016365320616
2007_003848,train,0.10925439850307961,0.5839150227617602
2007_003861,boat,0.21550502904094065,0.8632941234555711
2007_003872,dog,0.3600337268128162,0.9877291025592663
2007_003876,aeroplane,0.15815861440291704,0.9805385357013029
2007_003889,chair,0.0,0.8371568923487086
2007_003889,horse,0.09644526715401751,0.7879011054565808
2007_003889,person,0.0020262716601453326,0.7896171040130799
2007_003910,boat,0.4093567251461988,0.9648347822302494
2007_003910,person,0.1304428044280443,0.9743605087641036
2007_003917,car,0.5553640318476566,0.8422658738709358
2007_003957,train,0.17201630010048008,0.8140335259970661
2007_003991,cat,0.29662020399260475,0.8210122902074799
2007_004003,motorbike,0.2134064479531058,0.7678264460964883
2007_004009,aeroplane,0.3602764108470317,0.9661261261261261
2007_004033,motorbike,0.2111339329980877,0.7413977246343162
2007_004033,person,0.0,0.9317970745298352
2007_004052,aeroplane,0.28596197191238515,0.9204273928136694
2007_004065,bus,0.05033267448010913,0.6237073316015024
2007_004065,person,0.0,0.973520635813602
2007_004081,cow,0.47003929273084477,0.9807243408046113
2007_004081,pottedplant,0.11271534044298605,0.8711859562203749
2007_004112,dog,0.43351960689854513,0.9338281636879305
2007_004112,person,0.0067832973134987614,0.6456973393958493
2007_004121,person,0.004830241512075604,0.911338405887489
2007_004121,pottedplant,0.24507570682031354,0.9648621678932269
2007_004143,bird,0.28557594291539246,0.8462938696288661
2007_004166,chair,0.07411790017211704,0.9435713864248766
2007_004166,diningtable,0.04384688915672665,0.8491696660962833
2007_004166,dog,0.046181172291296625,0.9718348641897606
2007_004166,sofa,0.0,0.9405293419612009
2007_004166,tvmonitor,0.2480852480852481,0.9703925155216385
2007_004189,dog,0.2663127807268273,0.943142839060819
2007_004190,tvmonitor,0.09215121466262204,0.8057880759310055
2007_004193,bottle,0.0011984659635666348,0.954297183469334
2007_004193,chair,0.08353667288646477,0.8949559094498553
2007_004193,tvmonitor,0.08574191868467061,0.8652167236992191
2007_004241,boat,0.11694843898872172,0.7793336766277416
2007_004275,motorbike,0.0854336421475611,0.7707776148965455
2007_004275,person,0.0,0.8937759475398095
2007_004275,pottedplant,0.07561287781825342,0.9474670725020422
2007_004281,person,0.058489927205011005,0.9394472238705217
2007_004281,train,0.12086745526235972,0.7790909734282028
2007_004289,person,0.04089936603357528,0.5281571453478235
2007_004289,tvmonitor,0.0,0.9549085320573668
2007_004291,bottle,0.007586705202312138,0.8947832082120423
2007_004291,person,0.06436387194145245,0.28086629166757865
2007_004328,person,0.23330427201394943,0.9713169293393173
2007_004380,motorbike,0.02233450497949619,0.736827580769155
2007_004380,person,0.13737794033757256,0.831089471920522
2007_004392,chair,0.041518331869249615,0.8771729212830752
2007_004392,person,0.07120663815476844,0.8494566956192011
2007_004392,pottedplant,0.0,0.9265324501427877
2007_004405,chair,0.08157789934813138,0.7108647596423504
2007_004405,diningtable,0.08486025500295533,0.7854498663763239
2007_004423,sheep,0.4143503684716437,0.8363284288760416
2007_004459,aeroplane,0.28104999328648794,0.8208728039118387
2007_004459,person,0.0010149193139145439,0.9451194014039352
2007_004468,bottle,0.09054305003557854,0.364022525365309
2007_004476,bottle,0.0,0.9428292311284238
2007_004476,person,0.05315425315425316,0.42825544673687316
2007_004481,car,0.278412168261419,0.8381447004095104
2007_004481,person,0.3482886216466235,0.9358096308332448
2007_004483,train,0.14386566039965146,0.6838379265771835
2007_004500,cow,0.28228762962187076,0.9155544052944874
2007_004510,chair,0.003053886316619052,0.772840780915932
2007_004510,tvmonitor,0.5504828797190519,0.9741415592505093
2007_004537,cow,0.15865522860155276,0.790146552548532
2007_004537,horse,0.20449693087803575,0.9287379267476331
2007_004537,person,0.02086584590486099,0.797504064263173
2007_004538,horse,0.054728153597703215,0.872884116547023
2007_004538,person,0.11158798283261803,0.9500512758641492
2007_004558,pottedplant,0.17288347391440176,0.917446182244506
2007_004627,train,0.1633859590191468,0.9325545120722711
2007_004644,dog,0.11209138187221397,0.8835962087500685
