Name,Class,IoU,Accuracy
2007_000032,aeroplane,0.04826931892076284,0.33938362499537533
2007_000032,person,0.010762443298328466,0.4110103962410744
2007_000033,aeroplane,0.4151794013757204,0.784050799462258
2007_000039,tvmonitor,0.18918954619606496,0.3348648209351466
2007_000042,train,0.7363797805543223,0.8416611641609102
2007_000061,boat,0.10301389676133144,0.43102710811631756
2007_000063,chair,0.5336750079446109,0.614237132661394
2007_000063,dog,0.17639284391720192,0.27849496045551664
2007_000068,bird,0.21016050538754733,0.6726465733057843
2007_000121,tvmonitor,0.2525984658634067,0.2918485483754372
2007_000123,train,0.4606824831040078,0.5383950880530998
2007_000129,bicycle,0.2682909593429545,0.37755735898206594
2007_000129,person,0.5372588050213504,0.7111912634004609
2007_000170,bottle,0.006360683628489676,0.4295624184910791
2007_000170,person,0.516539670629633,0.5852160159826855
2007_000175,sheep,0.7489566004144412,0.887531217719897
2007_000187,tvmonitor,0.37261338465449,0.5316428931574582
2007_000241,boat,0.034469416593768926,0.3721661607460278
2007_000243,aeroplane,0.02468551412375892,0.5006603979351962
2007_000250,bottle,0.044235467413954156,0.4182234687573466
2007_000250,diningtable,0.2673236834000616,0.6098017025045515
2007_000256,aeroplane,0.4384055944055944,0.8771327507282564
2007_000323,person,0.6828001214563724,0.683729020680696
2007_000332,horse,0.04212475078325263,0.3575290214532696
2007_000333,train,0.24650933953141171,0.4524045841527393
2007_000346,bottle,0.1858518276762402,0.723457679729505
2007_000346,person,0.24226230575340807,0.4451139072113519
2007_000363,bird,0.6700449273848083,0.8793812464192501
2007_000364,motorbike,0.4777154690563894,0.6710109376352775
2007_000364,person,0.052531886639009276,0.4687714640270122
2007_000392,horse,0.13656601977684946,0.44458201806901054
2007_000392,person,0.04341720051422213,0.39759986938064656
2007_000452,chair,0.01639426107252292,0.13818595393801536
2007_000452,sofa,0.16139084333272233,0.3495877168040944
2007_000464,cow,0.24713093099439923,0.8062537052850282
2007_000480,aeroplane,0.43001252012162405,0.8173648919708866
2007_000480,person,0.2726782499017466,0.5439452117599862
2007_000491,cow,0.28738998528130727,0.4158320149221573
2007_000504,cow,0.360527180160946,0.8442982675370635
2007_000504,person,0.03361875300551939,0.32699363197408804
2007_000515,bicycle,0.0030651539484363396,0.36799093556368095
2007_000515,car,0.02018709995076317,0.37911895430560727
2007_000515,person,0.020295595876991226,0.49638736233661024
2007_000528,cat,0.5956766479032741,0.933758608270488
2007_000529,boat,0.10508946573719949,0.3358874917806197
2007_000529,car,0.0026393060852543115,0.008615252485943182
2007_000549,cat,0.7655958560866536,0.7733037033817265
2007_000559,bottle,0.020036631511150472,0.4592449854505875
2007_000559,tvmonitor,0.25338657145233845,0.3520513560940936
2007_000572,bicycle,0.020557480968038153,0.5653145602860655
2007_000584,bicycle,0.31984350504307774,0.7135536871381077
2007_000584,sofa,0.16638433515482695,0.46519699209460763
2007_000629,person,0.0,0.29030680181526675
2007_000629,train,0.5452773684460712,0.8266981892623894
2007_000636,train,0.34437755377632184,0.5339072806664396
2007_000645,bird,0.7303816466552315,0.9022188897220139
2007_000648,aeroplane,0.029718042830592213,0.3447057858850392
2007_000648,bus,0.5491869065405559,0.7697125664654569
2007_000648,car,0.0023477369051884984,0.49073741177361063
2007_000648,person,0.0021713876252619237,0.4202950656297109
2007_000661,chair,7.221363682317769e-06,0.2341551632598885
2007_000661,pottedplant,0.016933984993460452,0.5261149455800371
2007_000661,sofa,0.08003407971458239,0.23562074152729848
2007_000663,bus,0.41601319654630925,0.41617226112536276
2007_000663,car,0.04963174853685803,0.42742390776819233
2007_000676,sheep,0.4422762900065317,0.7011255373374315
2007_000713,boat,0.3672282363245699,0.7174892002370754
2007_000720,dog,0.2082116331469582,0.8266029057902592
2007_000727,bus,0.0837560569351908,0.19559413289610705
2007_000727,car,0.048462365697485126,0.4657733808964616
2007_000727,person,0.015461622045280465,0.3876875013847961
2007_000733,motorbike,0.4878155273570746,0.7972945972945973
2007_000733,person,0.3893549792983221,0.7578853578853579
