Name,Class,IoU,Accuracy
2007_000032,aeroplane,0.05533697169691585,0.9449258204151098
2007_000032,person,0.14575645756457564,0.9862962003773724
2007_000033,aeroplane,0.05685748456540712,0.83308257772947
2007_000039,tvmonitor,0.05917218873830375,0.8469198678008344
2007_000042,train,0.032011788196854345,0.4244273161316538
2007_000061,boat,0.044863890733187896,0.9375763248758655
2007_000063,chair,0.0,0.5477554170908236
2007_000063,dog,0.10115083960625362,0.8610797266005168
2007_000068,bird,0.22208633973339856,0.9304603544215233
2007_000121,tvmonitor,0.009949908145916772,0.5175134708312712
2007_000123,train,0.026435362892834376,0.6075581872160349
2007_000129,bicycle,0.04783079308428166,0.7826002738536553
2007_000129,person,0.0,0.5786527736031793
2007_000170,bottle,0.0,0.9746663336940536
2007_000170,person,0.015135186347540828,0.5384944088348733
2007_000175,sheep,0.043156093196934926,0.6783496123118765
2007_000187,tvmonitor,0.014552042545730816,0.7257453279768391
2007_000241,boat,0.09839400428265524,0.9539420789236197
2007_000243,aeroplane,0.5615055079559363,0.9913178876959988
2007_000250,bottle,0.0,0.9550755301874724
2007_000250,diningtable,0.047305090779636884,0.6342239498761666
2007_000256,aeroplane,0.11336485813837731,0.9127928324888007
2007_000323,person,0.002826810286487706,0.22135005256871088
2007_000332,horse,0.058849133803429966,0.8623144569183451
2007_000333,train,0.030749437118044388,0.7213444217716432
2007_000346,bottle,0.10104315811004295,0.9269164680450086
2007_000346,person,0.0,0.6996618812704396
2007_000363,bird,0.08658366482409464,0.7748933732255395
2007_000364,motorbike,0.007757879388342618,0.6936365472857926
2007_000364,person,0.28775015160703454,0.9593258491818418
2007_000392,horse,0.01563963963963964,0.9070833786872755
2007_000392,person,0.0,0.9677805594862305
2007_000452,chair,0.0,0.9740217843004308
2007_000452,sofa,0.015399043988624675,0.8220456682924695
2007_000464,cow,0.2244014055732614,0.9483789208034418
2007_000480,aeroplane,0.016886760882436225,0.7811278583299902
2007_000480,person,0.020085470085470087,0.6977534529199381
2007_000491,cow,0.007005990480879698,0.40406788842855645
2007_000504,cow,0.12166582208504169,0.9046995431416262
2007_000504,person,0.0,0.971568813667763
2007_000515,bicycle,0.0,0.9824184967048366
2007_000515,car,0.0,0.9847612374926105
2007_000515,person,0.0,0.981975127537057
2007_000528,cat,0.016444404397188684,0.8808702674975717
2007_000529,boat,0.07947019867549669,0.9281861001892134
2007_000529,car,0.0,0.9973697983064722
2007_000549,cat,0.031301928919146446,0.28100821524819614
2007_000559,bottle,0.0,0.9741720162598014
2007_000559,tvmonitor,0.041185357350377684,0.7709133921233257
2007_000572,bicycle,0.012053505806261943,0.9558215508798222
2007_000584,bicycle,0.07435261595999837,0.8669580307217688
2007_000584,sofa,0.13858246001103144,0.8904989219919486
2007_000629,person,0.0,0.9838039077148836
2007_000629,train,0.02025596169781788,0.7108345335471072
2007_000636,train,0.030342249065286167,0.7494162460128209
2007_000645,bird,0.0,0.6865783554111472
2007_000648,aeroplane,0.038728897715988087,0.969471619328754
2007_000648,bus,0.012854799199946063,0.722942330375108
2007_000648,car,0.0,0.9950044467992507
