Name,Class,IoU,Accuracy
2007_000032,aeroplane,0.07303157093952073,0.8737726145991342
2007_000032,person,0.028002699055330635,0.8720929372155832
2007_000033,aeroplane,0.4284009161585858,0.8986356225508424
2007_000039,tvmonitor,0.45463021544404114,0.911264019071355
2007_000042,train,0.20774866743261824,0.4658802316131654
2007_000061,boat,0.16747227750924082,0.9455482063266736
2007_000063,chair,2.0916345077861096e-05,0.46518743078317093
2007_000063,dog,0.0,0.8454241383553522
2007_000068,bird,0.34018222956032534,0.9410208476818296
2007_000121,tvmonitor,0.06254352327276441,0.4385624440453087
2007_000123,train,8.137800081378001e-05,0.5969185515661478
2007_000129,bicycle,0.0,0.7313562435293725
2007_000129,person,0.06672315187460284,0.5585612664061718
2007_000170,bottle,0.0036776740155964184,0.7128444185465745
2007_000170,person,0.2582780672666983,0.6524265379172564
2007_000175,sheep,0.3801318578735487,0.7916225369055557
2007_000187,tvmonitor,0.012306555719729372,0.7245688510103063
2007_000241,boat,0.1514804874829513,0.8945169141575737
2007_000243,aeroplane,0.9937799043062201,0.9999212369435088
2007_000250,bottle,0.031704410011918954,0.8445439485640244
2007_000250,diningtable,0.30490835663249455,0.7064081746461316
2007_000256,aeroplane,0.6543261039738454,0.9540586521749773
2007_000323,person,0.0,0.2191427171693263
2007_000332,horse,0.0901375348189415,0.8668802017333274
2007_000333,train,0.0004288532464190754,0.712621215577242
2007_000346,bottle,0.29033713830634456,0.8518208525026328
2007_000346,person,9.620626623480743e-05,0.6543428856493543
2007_000363,bird,0.2488241070967075,0.8149723088675281
2007_000364,motorbike,0.2522595011320896,0.769357305705463
2007_000364,person,0.09437535066392369,0.7764047213644628
2007_000392,horse,0.0,0.905607107869816
2007_000392,person,0.0,0.972658375966039
2007_000452,chair,0.0,0.9562892325189738
2007_000452,sofa,0.1357561929595828,0.8260208656853525
2007_000464,cow,0.9667477696674777,0.9977700302949543
2007_000480,aeroplane,0.2545751253059797,0.8167516763138288
2007_000480,person,0.28611792698341887,0.779907158003324
2007_000491,cow,0.2265228184074852,0.5012773711394151
2007_000504,cow,0.0,0.8936829582829323
2007_000504,person,0.0,0.881021883216203
2007_000515,bicycle,0.0,0.6506141484027762
2007_000515,car,0.0,0.9336643093293631
2007_000515,person,0.0,0.9358209445405382
2007_000528,cat,0.26486227336122736,0.9079583528872494
2007_000529,boat,0.0031414245151936207,0.8892832700385137
2007_000529,car,0.0,0.9794750332130061
2007_000549,cat,0.005151234975564654,0.2633660784143267
2007_000559,bottle,0.0,0.9455785335080744
2007_000559,tvmonitor,2.0451152422439004e-05,0.7284702014704902
2007_000572,bicycle,0.006744152676137179,0.9545003385195848
2007_000584,bicycle,0.24029831879661231,0.8595375958959737
2007_000584,sofa,0.21561914078421782,0.8875599623719683
2007_000629,person,0.0,0.9445999438390535
2007_000629,train,0.0805486513854368,0.7285795809668741
2007_000636,train,0.2112319757146471,0.8068811743210182
2007_000645,bird,0.00043608707786770863,0.681729567608098
2007_000648,aeroplane,0.07367605444010242,0.826562214190651
2007_000648,bus,0.18066174108576935,0.7586807198138021
2007_000648,car,0.0,0.990406267148561
2007_000648,person,0.0,0.9979500570830259
2007_000661,chair,0.019780729740704217,0.9065458808954959
2007_000661,pottedplant,0.05552812317637025,0.8836386160516768
2007_000661,sofa,0.6566084462982273,0.9708598796566675
2007_000663,bus,0.082595908175283,0.29405326703842
2007_000663,car,0.0,0.8793320325267673
2007_000676,sheep,0.13044581871884808,0.7939085350513547
2007_000713,boat,0.3182730095913376,0.8484305973933924
2007_000720,dog,0.12226666666666666,0.9598976577015625
2007_000727,bus,0.0020411950269066618,0.8808410697272506
2007_000727,car,0.049991777668146685,0.5520018611658875
2007_000727,person,0.0,0.9332805264440653
2007_000733,motorbike,0.011668580278230221,0.8001242001242002
2007_000733,person,0.17140907540088707,0.8688554688554688
2007_000738,aeroplane,0.03408049138247158,0.7378928187172327
2007_000762,bottle,0.2687807881773399,0.9297208363664341
2007_000762,diningtable,0.08135069615772424,0.746574815498701
2007_000762,person,0.0011494560132588414,0.7788588439299516
2007_000768,bus,0.13791487293431468,0.4531711076855318
2007_000783,horse,0.43806459915068846,0.8913904254049106
2007_000783,person,0.0002168256721595837,0.9541267061960285
2007_000793,bicycle,0.0,0.9886115073704232
2007_000793,bus,0.057001239157372985,0.9864300998573466
2007_000793,person,0.08844735538554681,0.9015572990965288
2007_000799,horse,0.7243573385052485,0.9236723214411902
2007_000799,person,0.06684946319610721,0.6585040679515144
2007_000804,chair,0.4658521081997316,0.9531011645644976
2007_000804,sofa,0.2919480188559052,0.9310748967518696
2007_000822,motorbike,0.4301386529062572,0.8492656646192941
2007_000830,chair,0.0,0.7765134171090045
2007_000830,diningtable,0.726463700234192,0.9867948739690562
2007_000836,horse,0.3556333288464127,0.9349504008696834
2007_000836,person,0.6985830828681838,0.9809213208316347
2007_000837,boat,0.025417643961514528,0.8498214970642906
2007_000847,diningtable,0.0005077379259921199,0.7301090247005659
2007_000847,person,0.1807941547427478,0.7934014829114202
2007_000862,boat,0.5505124450951684,0.9983569708322183
2007_000862,person,0.13434903047091412,0.9966550709124966
2007_000876,cat,9.782821365681862e-05,0.6188516948625837
2007_000904,cow,0.4371191810870095,0.974100324096399
2007_000904,horse,0.14805955577251648,0.8042861468414619
2007_000904,person,0.001800450112528132,0.8880858126520954
2007_000925,sheep,0.9416174076929666,0.9836832906361481
2007_000999,bottle,0.0023725681176793786,0.7797941599642785
2007_000999,person,0.5532007451115994,0.7791877752848629
2007_001027,bicycle,0.0,0.9658151202352806
2007_001027,chair,0.0,0.8878496049824116
2007_001027,sofa,0.3261638544419597,0.9044288103338908
2007_001027,tvmonitor,0.5088697415103902,0.9832362608846087
2007_001073,cow,0.17201862973403603,0.9232778544374599
2007_001149,pottedplant,0.000215486280706795,0.9178097560687566
2007_001149,sofa,0.4350758180367119,0.832808781760958
2007_001149,tvmonitor,0.7800490596892886,0.9952347491305041
2007_001154,pottedplant,0.0,0.9971824283033459
2007_001154,sofa,0.9374412041392286,0.992807350563244
2007_001175,person,8.64790072209971e-05,0.8460765324121222
2007_001175,tvmonitor,0.612565445026178,0.9862084573041261
2007_001185,bottle,0.00045673686881502157,0.890749543772846
2007_001185,cat,0.0,0.9256835087057571
2007_001185,diningtable,0.14665102639296188,0.7982394346666075
2007_001185,person,0.529382664618429,0.8997409628195671
2007_001225,dog,0.6648801548310258,0.9632109392024406
2007_001239,dog,0.6170901156228839,0.9144725048178192
2007_001284,person,0.25491182295432396,0.5976483369736202
2007_001288,aeroplane,0.5898043864848844,0.9526805251641138
2007_001289,bird,0.9969448464383341,0.9998746098055132
2007_001299,cow,0.0,0.7461482024944974
2007_001311,bicycle,0.12354524662497217,0.6921113441643855
2007_001311,person,0.0003711952487008166,0.7319350136869422
2007_001321,car,0.45988688068756317,0.5797154009281741
2007_001340,chair,0.0,0.8281057149004111
2007_001340,dog,0.0,0.8494785592155175
2007_001340,person,0.28829660905132604,0.8778435790880165
2007_001377,aeroplane,0.14879725085910653,0.9863353763150201
2007_001397,dog,0.9378393559258565,0.9979775089245465
2007_001408,bottle,0.6281510934393638,0.9700277544532117
2007_001408,person,0.05206641107284424,0.6259815013043952
2007_001408,pottedplant,0.0,0.9428245444231497
2007_001416,sheep,0.11298053271487807,0.3848380870684109
2007_001420,horse,0.0,0.9306235046808619
2007_001420,person,0.17614058803649882,0.9230545858557803
2007_001420,pottedplant,0.06202657148522705,0.8506984994728901
2007_001423,person,0.40653805948873895,0.8831683909228668
2007_001430,diningtable,0.6506158657221265,0.9385239918698274
2007_001430,person,0.14661815435838468,0.720811669717353
2007_001430,pottedplant,0.0,0.8499118482667236
2007_001430,tvmonitor,0.46283499072981626,0.9821057596208914
2007_001439,chair,0.0,0.9920198472370757
2007_001439,diningtable,0.8503999005428702,0.9412074459711086
2007_001457,chair,0.03343082712918269,0.48174894310012994
2007_001457,sofa,2.3996640470334152e-05,0.5430080110542679
2007_001458,sofa,0.0,0.7751560947485924
2007_001487,boat,0.007213520197856554,0.9226006523590439
2007_001526,person,0.0,0.29011482627320323
2007_001568,aeroplane,0.26838300514458047,0.7863825599388795
2007_001585,bottle,0.0,0.8419214984640165
2007_001585,person,0.6221446238905863,0.9749516538949359
2007_001585,sofa,0.14841872020412275,0.6941873755178217
