Name,Class,IoU,Accuracy
2007_000032,aeroplane,0.10500413745045947,0.8479411002996782
2007_000032,person,0.03325236619482369,0.9145954345332791
2007_000033,aeroplane,0.2367860053921876,0.8607305283029661
2007_000039,tvmonitor,0.43249909758151844,0.89778403857615
2007_000042,train,0.2032942771177129,0.5074156846810239
2007_000061,boat,0.16203768318213538,0.8883440678911708
2007_000063,chair,0.08326627074271395,0.4966440325305113
2007_000063,dog,0.5151622880301469,0.9237188594185227
2007_000068,bird,0.2473392933163048,0.9130235151356138
2007_000121,tvmonitor,0.08440031614305474,0.48464964717265463
2007_000123,train,0.1429115660080256,0.6309806944740597
2007_000129,bicycle,0.5197120418848168,0.8774538289416558
2007_000129,person,0.14366587882304654,0.5958587983835955
2007_000170,bottle,0.0,0.8610449790504731
2007_000170,person,0.12025309240152768,0.5717583728738311
2007_000175,sheep,0.286328344337522,0.759025353364976
2007_000187,tvmonitor,0.17368372351253816,0.7579276656419932
2007_000241,boat,0.08996066768994627,0.7924631498345502
2007_000243,aeroplane,0.25333333333333335,0.962678428616436
2007_000250,bottle,0.031136694950099054,0.8582886384884122
2007_000250,diningtable,0.2259330680124181,0.6905585898844768
2007_000256,aeroplane,0.3807598109016347,0.9334655210398767
2007_000323,person,0.029758761568605654,0.23133535534797184
2007_000332,horse,0.2098679353621524,0.8773234674189214
2007_000333,train,0.11219016659894351,0.7306101312488056
2007_000346,bottle,0.4046690076732995,0.9492544759159692
2007_000346,person,0.02435215999242938,0.6571198935757442
2007_000363,bird,0.18984478402117674,0.7856897320007639
2007_000364,motorbike,0.36744656678264576,0.7943320539089781
2007_000364,person,0.10549343704423918,0.7663559493232519
2007_000392,horse,0.18181169248340354,0.9220229672363122
2007_000392,person,0.06376632726524735,0.8761429193425493
2007_000452,chair,0.0,0.7917204348111371
2007_000452,sofa,0.09232587743226041,0.7270783666149034
2007_000464,cow,0.5406403940886699,0.9675403434153346
2007_000480,aeroplane,0.10641568390283238,0.7967734540661356
2007_000480,person,0.09192851698145169,0.6927732248266376
2007_000491,cow,0.0942949811212871,0.4344354635164335
2007_000504,cow,0.2985694101024373,0.9205946156691426
2007_000504,person,0.0,0.8859603522907898
2007_000515,bicycle,0.015157370432392975,0.8744553675037768
2007_000515,car,0.0,0.9590841416153965
2007_000515,person,0.010180623973727421,0.8680183040308278
2007_000528,cat,0.22759566247039761,0.8985506455520753
2007_000529,boat,0.1797357766886853,0.8450261007259894
2007_000529,car,0.0,0.9973697983064722
2007_000549,cat,0.37663447998390664,0.5285740676345301
2007_000559,bottle,0.0,0.9157744507874453
2007_000559,tvmonitor,0.17770324693330516,0.6541737932872788
2007_000572,bicycle,0.1886319534282018,0.93403797992546
2007_000584,bicycle,0.2536805555555556,0.8744135227199692
2007_000584,sofa,0.28504692832764505,0.8041647920817533
2007_000629,person,0.0,0.9231410273829905
2007_000629,train,0.12938667930227737,0.7337065318803953
