Name,Class,IoU
2007_007355,motorbike,0.5494264384559359
2007_007355,person,0.07857202435565935
2007_007387,train,0.5798448477751756
2007_007398,bus,0.3941992943076989
2007_007398,person,0.07605957484421266
2007_007414,car,0.3092264146043782
2007_007414,person,1.8326094525995565e-05
2007_007415,boat,0.520818302068302
2007_007415,person,0.005008562195012039
2007_007417,cat,0.19724373805452167
2007_007417,dog,0.4908761192338207
2007_007417,sofa,0.4305778221509691
2007_007432,chair,0.09939087802703908
2007_007432,tvmonitor,0.047688278368699565
2007_007447,bicycle,0.2282620524540211
2007_007447,car,0.004748052295449226
2007_007447,person,0.07638700027196084
2007_007470,aeroplane,0.1997706544349032
2007_007477,boat,0.0451537536505755
2007_007480,bus,0.4881164866134336
2007_007480,person,0.07408262658493578
2007_007481,bird,0.38716258366913386
2007_007493,bottle,0.00652847935899669
2007_007493,chair,0.029087525316109256
2007_007493,person,0.5172458684964237
2007_007498,diningtable,0.4015130066477163
2007_007498,person,0.21897493265819806
2007_007523,bird,0.01212758888027467
2007_007524,cat,0.6705480665474868
2007_007530,cat,0.10857436172112124
2007_007530,chair,0.1076767164935394
2007_007530,tvmonitor,0.1945097923895783
2007_007534,sheep,0.7508395740172046
2007_007585,dog,0.6004702562896779
2007_007591,bus,0.5298469474327213
2007_007591,car,0.09716918836668484
2007_007621,sheep,0.36614033004867613
2007_007624,pottedplant,0.4909690592115596
2007_007649,bottle,0.0
2007_007649,person,0.5900943845933836
2007_007651,diningtable,0.34078658414853263
2007_007651,person,0.3520056298381421
2007_007688,motorbike,0.4964488003999809
2007_007698,aeroplane,0.09049685313318477
2007_007726,person,0.00010555999577760016
2007_007726,train,0.5064525725864162
2007_007748,horse,0.2465020420511269
2007_007748,person,0.1066936319242342
2007_007772,cow,0.28497818140830555
2007_007773,bus,0.01857221855063863
2007_007783,bottle,0.005494693013890311
2007_007783,motorbike,0.6059618622855323
2007_007783,person,0.027505490929797444
2007_007795,chair,0.008424920370913913
2007_007795,person,0.2965663842224912
2007_007795,pottedplant,0.03552980684192312
2007_007810,diningtable,0.38663093738208376
2007_007810,person,0.104013425305393
2007_007815,car,0.6025799140028666
2007_007815,person,0.09870639969260983
2007_007818,bus,0.008180018630647415
2007_007818,car,0.07213714860559996
2007_007836,bicycle,0.13530377343564592
2007_007836,person,0.28664200356639075
2007_007849,person,0.0781191123098586
2007_007849,tvmonitor,0.013288787819235051
2007_007878,cat,0.21202007309396773
2007_007878,person,0.0567526102127544
2007_007881,train,0.6404663407295976
2007_007890,pottedplant,0.11171256726812284
2007_007891,person,0.31184341221151035
2007_007902,motorbike,0.5187450700242592
2007_007902,person,0.15209159754778218
2007_007908,bus,0.4914796996537926
2007_007930,dog,0.11444917645851505
2007_007947,train,0.3632664551131129
2007_007948,car,0.5000427630641161
2007_007948,person,0.009817028916306965
2007_007996,chair,0.040864456927232964
2007_007996,person,0.35382444460525364
2007_007996,sofa,0.13368983957219252
2007_007996,tvmonitor,0.0035974528983128726
2007_008043,person,0.24005013229355246
2007_008043,pottedplant,0.07023370534078976
2007_008051,bird,0.5332845245721607
2007_008072,chair,0.02584008295731622
2007_008072,diningtable,0.247428139183056
2007_008072,person,0.2487045837804691
2007_008084,bird,0.4026918699589292
2007_008085,bird,0.02221032914102221
2007_008106,chair,0.18044064171122995
2007_008106,pottedplant,0.002625379870888853
2007_008110,cat,0.0037587160567651547
2007_008110,chair,0.12481350186796528
2007_008110,person,0.2250975931335798
2007_008140,pottedplant,0.0681115973490461
2007_008142,horse,0.4967470928743404
2007_008142,person,0.05874554808072813
2007_008203,sofa,0.2308785308314055
2007_008204,bottle,0.03054900328384441
2007_008204,person,0.10415991597483716
2007_008204,tvmonitor,0.22561153993293875
2007_008218,person,0.2911369372077753
2007_008219,boat,0.07799060108918786
2007_008219,person,0.015253791531515737
2007_008222,dog,0.7100101734213452
2007_008256,horse,0.6254840074187356
2007_008256,person,0.03918956260855835
2007_008260,dog,0.5238065716057037
2007_008260,sofa,0.5003021221056703
2007_008307,horse,0.5873716787439613
2007_008307,person,0.045386305780988234
2007_008339,train,0.3300325958119321
2007_008374,person,0.059424306083225326
2007_008374,tvmonitor,0.12599358633372346
2007_008403,cat,0.3760384322455914
2007_008407,chair,0.0262033203696734
2007_008407,person,0.2570032051282051
2007_008407,tvmonitor,0.1256235538856694
2007_008415,dog,0.4637276486065618
2007_008430,person,0.6046767106089139
2007_008468,chair,0.10723369401215674
2007_008468,pottedplant,0.01592103168285305
2007_008468,sofa,0.07434589384076114
2007_008526,horse,0.28702397743300423
2007_008526,person,0.030441810344827583
2007_008543,chair,0.0667631626560521
2007_008543,sofa,0.2452519124241625
2007_008547,pottedplant,0.2192783334515618
2007_008571,boat,0.37810199302525394
2007_008575,cat,0.5804116888406191
2007_008596,horse,0.5264947577217342
2007_008596,person,0.030561841028356844
2007_008645,boat,0.06401758422914447
2007_008670,bird,0.3328932063252539
2007_008708,car,0.0
2007_008708,person,0.6535532555644017
2007_008714,aeroplane,0.4269676549865229
2007_008722,cow,0.03336006097862778
2007_008747,bus,0.651261852142297
2007_008747,car,0.0031349366294952754
2007_008764,bird,0.21001916976266816
2007_008778,bottle,0.021531929642145398
2007_008778,person,0.03708204884989329
2007_008801,car,0.011478531098174816
2007_008801,motorbike,0.07380902266189572
2007_008801,person,0.008668700663470386
2007_008802,horse,0.5979749276759885
2007_008802,person,0.056940080182034884
2007_008815,cat,0.7226683669952437
2007_008821,chair,0.01826581162811901
2007_008821,pottedplant,0.03699345113504676
2007_008821,sofa,0.30549390381024083
2007_008897,chair,0.13131528458750802
2007_008897,person,0.0990542068942908
2007_008897,tvmonitor,0.02450989713068776
2007_008927,cow,0.02354338170649555
2007_008932,diningtable,0.22276124520021945
2007_008932,person,0.3103307767634746
2007_008944,person,0.5546669974278963
2007_008945,diningtable,0.4664379427554878
2007_008945,person,0.2599842167225119
2007_008948,chair,0.2262062628561882
2007_008948,tvmonitor,0.024034466447629157
2007_008964,dog,0.16768746896209236
2007_008964,person,0.1516194894470419
2007_008973,cow,0.2483973096854474
2007_008980,dog,0.613285939229534
2007_008994,motorbike,0.5762946979038225
2007_009015,bus,0.1968180747244026
2007_009015,car,0.06993556319588333
2007_009030,aeroplane,0.4239600765902272
2007_009052,car,0.5025921845635409
2007_009052,person,0.0178710747025551
2007_009068,chair,0.08007764848150545
2007_009068,person,0.14619647968816615
2007_009068,pottedplant,0.01981932871271708
2007_009068,sofa,0.07215680578125994
2007_009082,cow,0.4846029173419773
2007_009084,chair,0.06826336695066669
2007_009084,dog,0.1106472812280095
2007_009084,motorbike,0.4174224011477885
2007_009084,person,0.0
2007_009088,bird,0.616882845625248
2007_009096,car,0.7538707769388678
2007_009139,motorbike,0.5360685808407891
2007_009139,person,0.07223798844986007
2007_009209,motorbike,0.2020889381231208
2007_009209,person,0.04722195900060015
2007_009216,cat,0.3362079129541359
2007_009216,tvmonitor,0.4016757195044334
2007_009221,cat,0.6277210443149925
2007_009245,cow,0.1981407326912485
2007_009251,horse,0.4732262382864793
2007_009251,person,0.03011747755735343
2007_009252,chair,0.0002967995119296915
2007_009252,pottedplant,0.008592671742130804
2007_009252,sofa,0.4609289967347461
2007_009258,bicycle,0.2476513186866957
2007_009258,person,0.3456312969198318
2007_009295,bicycle,0.4248257089686969
2007_009295,person,0.1823539460198155
2007_009295,tvmonitor,0.3413580022095155
2007_009320,person,0.2896964656964657
2007_009320,sheep,0.2292305975562127
2007_009322,bus,0.012367888464133123
2007_009322,car,0.10972957569030943
2007_009322,motorbike,0.017651880516212658
2007_009322,person,0.04010123919403083
2007_009323,bird,0.349518196276546
2007_009327,dog,0.0
2007_009327,person,0.27702447085996457
2007_009331,dog,0.2447242625626676
2007_009331,horse,0.0
2007_009331,person,0.07326162960085462
2007_009346,cat,0.6657479267909383
2007_009348,aeroplane,0.08164535945542087
2007_009392,bus,0.18387000341646734
2007_009392,car,0.038353272343420126
2007_009413,chair,0.15540957285374427
2007_009413,diningtable,0.5153924413127849
2007_009413,person,0.2920702986135798
2007_009419,pottedplant,0.04528902284619436
2007_009422,bird,0.6202258306935685
2007_009435,chair,0.07911137490990801
2007_009435,sofa,0.18169774476394684
2007_009436,person,0.023791664465691198
2007_009436,train,0.2382381309613117
2007_009446,tvmonitor,0.35120496356907194
2007_009458,bottle,0.17686881634595458
2007_009464,cat,0.6004511573165947
2007_009521,chair,0.1141455437448896
2007_009521,diningtable,0.07043372021991448
2007_009521,sofa,0.12435197440988308
2007_009521,tvmonitor,0.02067761363859298
2007_009527,boat,0.3846237930406267
2007_009533,boat,0.06016767691832407
2007_009550,chair,0.14418614737389945
2007_009550,diningtable,0.01094864092077165
2007_009554,person,0.11676849160685687
2007_009554,sofa,0.09274932864154088
2007_009554,tvmonitor,0.0181926096457702
2007_009562,dog,0.4128672625273367
2007_009580,train,0.08214003218503667
2007_009592,dog,0.6495343393595299
2007_009592,sofa,0.11093642150471662
2007_009594,tvmonitor,0.31066732010128234
2007_009597,train,0.3682105397527817
2007_009605,dog,0.3617070949968482
2007_009607,bird,0.6024427609074311
2007_009618,bicycle,0.036635349013178636
2007_009618,person,0.08958311419655693
2007_009630,bottle,0.0255472406737857
2007_009630,cat,0.10840199651402313
2007_009630,pottedplant,0.08225331749883823
2007_009649,chair,0.051403114647983854
2007_009649,person,0.30595266089861584
2007_009649,tvmonitor,0.017445636131063664
2007_009654,bottle,0.04702605004394183
2007_009654,person,0.2530801898576068
2007_009655,person,0.2899818649235736
2007_009655,sofa,0.13528742101358435
2007_009665,horse,0.15230499160433522
2007_009665,person,0.019719221588380468
2007_009684,person,0.2236115821145368
2007_009684,sofa,0.1329045249709186
2007_009687,bottle,0.13827209141956456
2007_009687,person,0.4860130092980566
2007_009691,motorbike,0.3950081082986674
2007_009691,person,0.1780919205925124
2007_009706,diningtable,0.22469860870583708
2007_009709,bottle,0.7294393278397157
2007_009724,cat,0.7761372953365301
2007_009750,person,0.043592785474433474
2007_009750,pottedplant,0.2393728174130121
2007_009756,motorbike,0.3304139110895488
2007_009756,person,0.2331929127025449
2007_009759,bird,0.44811923454729424
2007_009764,bus,0.499700401234802
2007_009779,car,0.4625458040487776
2007_009779,person,0.08145452253785193
2007_009788,bicycle,0.4604136543660024
2007_009788,tvmonitor,0.006356536623635975
2007_009794,cat,0.3507592667748918
2007_009807,horse,0.4104858441104509
2007_009817,bird,0.6715809843913121
2007_009832,bus,0.4212927114277267
2007_009841,horse,0.2927609903040572
2007_009841,person,0.1569878329496876
2007_009889,dog,0.3914783427495292
2007_009897,cow,0.6357393276964323
2007_009899,dog,0.5611625750075426
2007_009901,chair,0.01743335957710044
2007_009901,diningtable,0.01508171961810238
2007_009901,person,0.16349026135073466
2007_009911,aeroplane,0.20028729007430526
2007_009923,cat,0.5178799489144317
2007_009938,car,0.06383731211317419
2007_009938,motorbike,0.29358750273104656
2007_009947,boat,0.3675821481118195
2007_009947,person,0.0032511348300821984
2007_009950,person,0.07049062216747623
2007_009950,train,0.7264583894053264
2008_000009,cow,0.026634103190323263
2008_000015,bottle,0.3355141817456757
2008_000016,tvmonitor,0.4430785139911407
2008_000019,dog,0.5074623385103306
2008_000028,car,0.02448771633735093
2008_000033,aeroplane,0.2964488792117671
2008_000073,cow,0.6554373851550754
2008_000074,car,0.4790837872574821
2008_000075,bus,0.6716154438057303
2008_000080,dog,0.59701784404791
2008_000089,chair,0.3223193200275018
2008_000103,bird,0.2809892729439809
2008_000105,car,0.1449435382685069
2008_000107,chair,0.20321234908747016
2008_000120,boat,0.4429890941464501
2008_000123,bird,0.2051037063577372
2008_000131,bird,0.3607150030126531
2008_000144,motorbike,0.2706079196876743
2008_000144,person,0.05263823741217229
2008_000149,chair,0.06688441911720906
2008_000149,sofa,0.196790692648489
2008_000162,dog,0.5524178903128729
2008_000182,cat,0.046060261263429686
2008_000187,car,0.3839821095055539
2008_000188,pottedplant,0.4358579984042604
2008_000197,aeroplane,0.10418580721031936
2008_000207,person,0.4177704940190579
2008_000213,person,0.20517686351905268
2008_000215,person,0.3787846550910722
2008_000217,person,0.6662461687971892
2008_000223,person,0.08664973186565057
2008_000226,car,0.028274412669819112
2008_000226,person,0.0
2008_000233,person,0.1277842251709336
2008_000234,person,0.6129818736938834
2008_000235,boat,0.38819568231332935
2008_000235,person,0.106795924031561
2008_000238,bus,0.6966923256356427
2008_000239,dog,0.6776625824693685
2008_000254,person,0.0024053767244428727
2008_000259,person,0.09096478059049888
2008_000270,dog,0.28944482982389397
2008_000270,person,0.3825534716764725
2008_000270,sofa,0.09813643061454452
2008_000271,person,0.32219953325554257
2008_000273,chair,0.19174026282524406
2008_000273,dog,0.32123606797003473
2008_000284,person,0.4036558672961777
2008_000284,pottedplant,0.02421474758715966
2008_000287,pottedplant,0.3654758563543296
2008_000289,person,0.2131241606641436
2008_000290,bottle,0.21396293831225702
2008_000290,diningtable,0.5416817687567961
2008_000290,person,0.4221959615681036
2008_000309,tvmonitor,0.383814795271082
2008_000316,person,0.21423181467808025
2008_000336,dog,0.5713695688088551
2008_000345,cat,0.4146824503758384
2008_000348,tvmonitor,0.13787791498634872
2008_000359,person,0.3654699304069281
2008_000361,bird,0.23156101540381016
2008_000365,person,0.1819170218317822
2008_000391,pottedplant,0.4398667577248464
2008_000399,car,0.5317969115582593
2008_000400,bird,0.020153131259723223
2008_000401,cat,0.4882194947812192
2008_000415,person,0.4160524160524161
2008_000422,person,0.3820121337588775
2008_000436,person,0.08259317672449573
2008_000464,cat,0.6833817140038325
2008_000469,bicycle,0.0011167094295475998
2008_000469,person,0.01471630865924464
2008_000470,train,0.44165101853747096
2008_000474,person,0.2936465313937469
2008_000491,pottedplant,0.6537054133445237
2008_000495,bottle,0.011703121631010277
2008_000495,chair,0.11212060941167112
2008_000495,tvmonitor,0.10120985730741827
2008_000501,car,0.3524469707472619
2008_000505,boat,0.4419522252239443
2008_000510,person,0.13764102284944407
2008_000515,bird,0.3527907926200984
2008_000533,bird,0.1870471080525464
2008_000540,person,0.5691011879750946
2008_000544,person,0.4564018134683196
2008_000567,boat,0.25739621395804163
2008_000573,diningtable,0.2894319947090761
2008_000573,person,0.4992506974277788
2008_000578,chair,0.05478044387944277
2008_000578,person,0.18384396335815006
2008_000578,tvmonitor,0.24073601608102366
2008_000584,person,0.2429542120299591
2008_000588,chair,0.11794532403400702
2008_000588,person,0.1638506917694735
2008_000589,sofa,0.2932377200845388
2008_000595,car,0.1904262019735461
2008_000602,horse,0.3426850344816014
2008_000626,chair,0.14642579860249566
2008_000630,person,0.1304426312369124
2008_000645,person,0.2495290066913532
2008_000657,train,0.4566415557534477
2008_000661,dog,0.4724703111198351
2008_000661,person,0.25228008435304705
2008_000662,person,0.2050927322466896
2008_000666,person,0.20251601904649927
2008_000673,chair,0.2534744015063212
2008_000673,person,0.3961746253049843
2008_000676,dog,0.7106954718450305
2008_000696,horse,0.07245950225325809
2008_000700,person,0.3178553104155977
2008_000711,cow,0.6722758821027296
2008_000716,aeroplane,0.43010036230375215
2008_000725,bicycle,0.18268348623853206
2008_000725,person,0.049414572783279036
2008_000731,person,0.1357336526418652
2008_000733,person,0.2086489293253113
2008_000760,chair,0.455953944046056
2008_000763,diningtable,0.13837879270138426
2008_000763,person,0.0330497838516246
2008_000764,bicycle,0.06163362235599493
2008_000764,person,0.22817621035578545
2008_000765,horse,0.2748498371274172
2008_000778,person,0.1999739538114256
2008_000782,motorbike,0.4189020002168791
2008_000785,bird,0.13327792102049124
2008_000795,bottle,0.016889303441153934
2008_000795,person,0.4896886687906912
2008_000811,motorbike,0.4159270932691909
2008_000811,person,0.1458626585925765
2008_000832,bird,0.4425309931964238
2008_000841,person,0.5239970360961151
2008_000841,pottedplant,0.14807295694766692
2008_000848,bird,0.014474271504176496
2008_000853,cat,0.03255704013336319
2008_000860,cat,0.11526335701374585
2008_000861,bird,0.1222526828811097
2008_000863,chair,0.0017614335912575375
2008_000863,dog,0.4684146175791333
2008_000870,chair,0.0972196839069043
2008_000870,person,0.16812829740400406
2008_000911,bottle,0.131178942861328
2008_000919,cow,0.3459088458128844
2008_000923,pottedplant,0.11429231124451628
2008_000943,dog,0.4250069174302967
2008_000992,person,0.4452199407073547
2008_001013,boat,0.4215808285461117
2008_001013,person,0.06169327851611053
2008_001028,person,0.1661752162787864
2008_001030,sofa,0.33993517043518234
2008_001040,boat,0.4406411902758712
2008_001056,boat,0.010873330510757862
2008_001070,dog,0.6562823217905754
2008_001074,person,0.17057597251904394
2008_001076,person,0.08668196219818639
2008_001078,cat,0.2697390921971955
2008_001078,pottedplant,0.10573459651221268
2008_001106,person,0.20647301899236808
2008_001112,horse,0.6165117941386705
2008_001112,person,0.4118969328800461
2008_001118,train,0.18513480620266032
2008_001119,motorbike,0.22711785092786216
2008_001119,person,0.2234865332344947
2008_001135,boat,0.12438707625434015
2008_001137,dog,0.4824233167875779
2008_001150,motorbike,0.10305055200464848
2008_001159,boat,0.34137428360325106
2008_001169,car,0.0011703728473499413
2008_001169,train,0.5378383498445457
2008_001170,person,0.32533620106653066
2008_001188,person,0.34350780452858043
2008_001203,motorbike,0.004023417192197283
2008_001208,car,0.13339413592757735
2008_001215,person,0.3573279421395826
2008_001231,bicycle,0.11420464621386772
2008_001231,person,0.07345710721362002
2008_001235,horse,0.3355007865757735
2008_001235,person,0.06086758683452146
2008_001245,person,0.2482811607336341
2008_001249,person,0.2593225821357608
2008_001260,boat,0.2885288438329713
2008_001263,person,0.4929320738595908
2008_001274,car,0.6545017372475955
2008_001283,bird,0.0
2008_001283,person,0.5070509827227576
2008_001283,pottedplant,0.06609646113126164
2008_001308,person,0.03661957376937023
2008_001358,person,0.08456492746522958
2008_001358,train,0.13108611120342986
2008_001375,bicycle,0.0924074009547371
2008_001375,car,0.13313782292001955
2008_001375,person,0.4831001076426265
2008_001379,dog,0.5064308681672026
2008_001387,bird,0.31924661060580056
2008_001399,sofa,0.3109742622685151
2008_001402,bicycle,0.12477112215537535
2008_001402,person,0.24637014650811376
2008_001404,bicycle,0.27874356275073264
2008_001404,person,0.2979158550837553
2008_001408,person,0.17262092949731267
2008_001413,diningtable,0.22391768277409851
2008_001413,person,0.2717118840733753
2008_001433,cat,0.6144895650961375
2008_001439,chair,0.4477911451920933
2008_001462,person,0.20777671247469906
2008_001467,chair,0.02312313218824524
2008_001467,person,0.06933437876284618
2008_001467,pottedplant,0.1402952044927869
2008_001478,dog,0.6127067323015901
2008_001479,dog,0.6970929911445772
2008_001491,person,0.3596331841517993
2008_001498,dog,0.6626597865603377
2008_001504,person,0.4035236355099166
2008_001510,person,0.2778789089671299
2008_001513,cat,0.18424979074929945
2008_001514,bird,0.1711559774490435
2008_001523,bicycle,0.09094064560916347
2008_001523,person,0.07677336535674355
2008_001531,bicycle,0.16387133831131534
2008_001531,person,0.1992201448302458
2008_001546,aeroplane,0.4557543756722402
2008_001547,person,0.2383663580513974
2008_001566,bicycle,0.1134778653729533
2008_001566,person,0.17061849203362187
2008_001580,boat,0.13106204153612366
2008_001592,cat,0.5785375118708452
2008_001601,sheep,0.38232846791249175
2008_001610,cat,0.3897774392823898
2008_001629,bottle,0.0018378472351575212
2008_001629,person,0.5367315304343012
2008_001632,car,0.6592131076073531
2008_001640,cat,0.6705225475528959
2008_001643,motorbike,0.3839991567408032
2008_001643,person,0.0921670943004584
2008_001682,horse,0.4823231115150936
2008_001688,pottedplant,0.009806365827308237
2008_001688,tvmonitor,0.10045698838219676
2008_001691,motorbike,0.62177742193755
2008_001715,chair,0.13093606766526486
2008_001716,car,0.4048928417860457
2008_001719,aeroplane,0.24261772834329434
2008_001741,cat,0.5560814579219487
2008_001761,person,0.3215039768618944
2008_001787,sofa,0.3205456915155012
2008_001821,person,0.31665132877645785
2008_001829,bird,0.26698807409286984
2008_001874,person,0.2074316047366272
2008_001876,cat,0.6332556332556333
2008_001882,person,0.33822674691114984
2008_001885,cat,0.3843077323275021
2008_001895,dog,0.24927340480698496
2008_001895,person,0.10911159709164857
2008_001896,sofa,0.1992263972213451
2008_001896,tvmonitor,0.04381455996584172
2008_001926,train,0.506206863207262
2008_001966,bird,0.5667900202936612
2008_001966,pottedplant,0.4666622902032867
2008_001971,aeroplane,0.09634113827768456
2008_001992,horse,0.3768061352096549
2008_001992,person,0.17276646706586826
2008_001997,chair,0.2061343643029164
2008_001997,tvmonitor,0.10238740729240066
2008_002032,chair,0.008820214267736182
2008_002032,diningtable,0.4012668309315812
2008_002032,person,0.4607377208753707
2008_002043,bird,0.4498527575201591
2008_002064,bird,0.16793688597796966
2008_002066,tvmonitor,0.424432603630558
2008_002067,cat,0.3632085653844493
2008_002067,person,0.4911265802528405
2008_002073,bird,0.4529488727858293
2008_002079,bottle,0.0014984979678388409
2008_002079,diningtable,0.2962004850444624
2008_002079,person,0.5248299655002464
2008_002080,person,0.5172347728905564
2008_002123,motorbike,0.22939690558888534
2008_002123,person,0.2883647076029501
2008_002152,cat,0.6890424130194793
2008_002160,dog,0.5139730147458123
2008_002175,chair,0.07918388378568526
2008_002175,diningtable,0.028228239920571576
2008_002177,cat,0.5583092018330569
2008_002182,cat,0.3103860442577936
2008_002200,bird,0.5484257291867877
2008_002205,bus,0.5816234856390944
2008_002210,diningtable,0.282869232523374
2008_002210,person,0.23593326580261986
2008_002212,car,0.5756459714921738
2008_002212,person,0.10602794651874406
2008_002215,cat,0.5487084118815917
2008_002218,chair,0.2435953314930505
2008_002218,tvmonitor,0.25882580520359805
2008_002221,aeroplane,0.2045730912881091
2008_002239,dog,0.6469665406475837
2008_002240,motorbike,0.5480506320267662
2008_002241,person,0.07035289464018309
2008_002247,person,0.3137479226378285
2008_002248,person,0.25096005833265816
2008_002255,bird,0.16333856854386358
2008_002258,car,0.5857876249662254
2008_002269,bicycle,0.31858336395150083
2008_002273,pottedplant,0.18518263385399625
2008_002288,chair,0.205742403403412
2008_002338,horse,0.5283907374975676
2008_002358,aeroplane,0.5007287633796401
2008_002379,chair,0.05429674301452896
2008_002379,diningtable,0.024049521100840687
2008_002379,pottedplant,0.393135609424462
2008_002383,motorbike,0.484367878953605
2008_002411,horse,0.10755131722473804
2008_002411,person,0.0760721504525881
2008_002425,person,0.08668562015091934
2008_002429,bird,0.4932239155920282
2008_002464,tvmonitor,0.5010534701621611
2008_002467,bottle,0.5266415794066318
2008_002471,bird,0.25145406985690105
2008_002473,car,0.4558503412494476
2008_002492,boat,0.0038849232100367725
2008_002495,person,0.14902357704215288
2008_002504,boat,0.378978943421546
2008_002521,chair,0.021956439291325784
2008_002536,dog,0.18091352373370484
2008_002536,sheep,0.3319907360789447
2008_002551,aeroplane,0.546249301828602
2008_002588,person,0.6161484957680382
2008_002623,cat,0.15066740011450766
2008_002641,person,0.12973151408450706
2008_002650,tvmonitor,0.5117828865931225
2008_002680,tvmonitor,0.35016146493573785
2008_002681,cat,0.6481778315439286
2008_002697,horse,0.6339593070443033
2008_002704,car,0.5719492392954216
2008_002710,car,0.5156194704500853
2008_002719,aeroplane,0.22084228545476775
2008_002749,cat,0.5297267308337419
2008_002762,horse,0.6252826879586468
2008_002762,person,0.10777856070586073
2008_002772,motorbike,0.3695488358612695
2008_002775,bottle,0.21460073864247556
2008_002775,diningtable,0.5049339700794309
2008_002775,person,0.20537518440006447
2008_002778,cow,0.5717290215524726
2008_002834,car,0.17790782341360806
2008_002835,horse,0.34160937659645896
2008_002835,person,0.15620704735724106
2008_002859,dog,0.6743773066291944
2008_002864,bottle,0.029660144181256436
2008_002864,diningtable,0.13967224180604515
2008_002864,person,0.36921492882802986
2008_002868,person,0.2522014393522041
2008_002885,chair,0.10696881740473464
2008_002885,person,0.10900376933704012
2008_002894,bicycle,0.33540390248043805
2008_002894,person,0.20971576408069084
2008_002900,train,0.3186800121060141
2008_002904,dog,0.3595887841116586
2008_002929,person,0.17691413329685735
2008_002929,sofa,0.11864499609765447
2008_002936,dog,0.7260649695722979
2008_002942,person,0.5397722651484343
2008_002958,car,0.4841155778206655
2008_002958,dog,0.07184037983269274
2008_002960,diningtable,0.2737246074150416
2008_002960,person,0.3244138267120026
2008_002970,bird,0.4541925465838509
2008_002972,motorbike,0.31949067015954136
2008_002993,horse,0.6001107069429068
2008_003003,pottedplant,0.0091082041180531
2008_003003,tvmonitor,0.07299648051115967
2008_003026,tvmonitor,0.1717499949956295
2008_003034,boat,0.3204237955472833
2008_003034,person,0.20084909961249145
2008_003060,bus,0.3049230070140207
2008_003060,car,0.15229210014094904
2008_003060,person,0.0003439750618080189
2008_003065,cow,0.39175900213540094
2008_003065,person,0.4361099234974666
2008_003068,train,0.4947483260957922
2008_003076,bottle,0.014066053853490834
2008_003076,person,0.3007835625979453
2008_003083,train,0.4834311470642663
2008_003087,bird,0.40543545717832025
2008_003094,cow,0.497007722007722
2008_003094,person,0.008451568197566766
2008_003101,dog,0.5190097733863173
2008_003105,train,0.31410368633779123
2008_003108,bicycle,0.2560276786679641
2008_003108,person,0.41474311243484735
2008_003110,bird,0.6828209764918626
2008_003135,pottedplant,0.0958451763919077
2008_003141,bus,0.331179533937683
2008_003141,car,0.2536118593305581
2008_003141,person,0.01768131778710345
2008_003155,aeroplane,0.4241002875729402
2008_003168,chair,0.07639144344491634
2008_003180,dog,0.3031699746025774
2008_003196,aeroplane,0.14026789059572875
2008_003200,bottle,0.07761397761397762
2008_003200,tvmonitor,0.4776323787766445
2008_003208,person,0.01737482619021251
2008_003210,person,0.3336285515953755
2008_003238,dog,0.5092322893843708
2008_003238,person,0.20499460625674215
2008_003252,chair,0.3454483485158332
2008_003270,bicycle,0.2773839951516429
2008_003329,bicycle,0.07391562541660103
2008_003329,car,0.016382633394197606
2008_003329,person,0.39262793501795695
2008_003330,person,0.4504111855186346
2008_003333,car,0.09314279258924536
2008_003333,motorbike,0.2582413618985789
2008_003333,person,0.08947589418635722
2008_003362,boat,0.10424894681411268
2008_003369,aeroplane,0.6136081353827045
2008_003373,bus,0.4310030987929877
2008_003379,horse,0.5393527508090615
2008_003379,person,0.03384726571910383
2008_003381,bus,0.3761666982702315
2008_003415,car,0.5174510673338824
2008_003429,motorbike,0.2771895424836601
2008_003429,person,0.06583765840292963
2008_003451,motorbike,0.17488561797990254
2008_003451,person,0.2559031144989964
2008_003461,horse,0.3420999256304509
2008_003461,person,0.09155522197962154
2008_003477,chair,0.12992165456394392
2008_003477,diningtable,0.3447581791509831
2008_003480,boat,0.14859508327963605
2008_003492,person,0.4649931577146767
2008_003499,cat,0.656195228685935
2008_003500,tvmonitor,0.552070110340787
2008_003511,dog,0.2832360570687419
2008_003511,person,0.21289818214204428
2008_003523,person,0.3935687850787971
2008_003523,pottedplant,0.4640298479688866
2008_003546,person,0.3735834243582742
2008_003562,cat,0.565632
2008_003562,sofa,0.1631338991372659
2008_003576,dog,0.4119105199516324
2008_003577,car,0.6440902872777018
2008_003585,tvmonitor,0.4252541743450325
2008_003665,dog,0.5262951948661763
2008_003665,pottedplant,0.1067643967158158
2008_003676,person,0.3264699211169637
2008_003676,pottedplant,0.08087641093819244
2008_003691,bus,0.4435996847409861
2008_003691,car,0.0013443022267159961
2008_003701,boat,0.29384764762997617
2008_003703,aeroplane,0.4287187690753331
2008_003709,sofa,0.2504962603239871
2008_003729,aeroplane,0.1396016964058866
2008_003733,person,0.4053717570808693
2008_003733,sofa,0.10005448106782892
2008_003769,motorbike,0.11282143499370614
2008_003769,person,0.22444287230279447
2008_003774,chair,0.12287995943719104
2008_003774,diningtable,0.055505868180407765
2008_003777,bus,0.3206605736817125
2008_003779,person,0.4233148345445005
2008_003782,horse,0.3779028153332273
2008_003814,sofa,0.1228995791478512
2008_003814,tvmonitor,0.04421625436868888
2008_003821,chair,0.08834001853953513
2008_003846,car,0.5877551020408164
